year,venue,doi,authors,title,publication_language,abstract
2021,IEEE Internet Computing,10.1109/MIC.2021.3051675,S. M. Karunarathne; N. Saxena; M. K. Khan,Security and Privacy in IoT Smart Healthcare,,"Patient care is a key element of healthcare practices. The use of Healthcare IoT could enhance the lives of patients and the quality of services provided by medical practitioners, nurses, clinicians, pharmaceutical companies, and government in general. Wireless healthcare monitoring systems tremendously used in hospitals and other healthcare practices and witnessed as a revolution in the medical field. Nevertheless, security and privacy for interconnected things are mostly overlooked on the Internet of Things paradigm. In the context of healthcare and remote health monitoring, it is crucial a systematic approach for security and privacy measures must be used in device manufacturing, interconnecting things, communication, data handling and storage, and destruction of such devices and data. This article examines the current state of security and privacy of the Internet of Things in the healthcare system, the challenges encountered in implementing security frameworks and advocates security and privacy solutions."
2023,2023 International Conference on Sustainable Emerging Innovations in Engineering and Technology (ICSEIET),10.1109/ICSEIET58677.2023.10303631,S. Narula; N. R. Sharma; G. Nagpal,Role of IOT in Healthcare Inclusion in Developing Countries: A Systematic Literature Review,,"The enhanced digitalization in the healthcare industry has made healthcare accessible to under-privileged populations of the developing nations. Some of the recent phenomena that is evidence of this digitalization includes telemedicine, emergence of smart wearables, remote patient monitoring, online disease diagnosis, use of advanced technology in preventive healthcare, emerging data management and security solution. This has led to an improved scenario from the past when the access to quality healthcare was out of reach for the major populations in developing countries. This study reviews the existence literature on IOT in developing countries and analyses the same to state the achievements of the existing research, and future research directions that can enable counter the concerns related to healthcare accessibility, quality, security, privacy and affordability. This literature review also captures the limitations in the existing studies and advocates for more improvised channeling of technological advancements in healthcare."
2024,2024 10th International Conference on Communication and Signal Processing (ICCSP),10.1109/ICCSP60870.2024.10544258,A. Kathija Nasreen; S. Priya; N. S. Gupta; L. K. Shoba; N. Mohankumar; S. Arunkumar,Next-Gen Telehealth Ecosystems Using IoT for Virtual Consultations and Support,,"The research discussed focuses on improving virtual medical consultations and support using Internet of Things (IoT) technologies in telehealth services. It is predicted that IoT devices can assist with creating a new telehealth environment where patients and doctors can communicate easily for remote monitoring, diagnosis, and treatment. The main objective of this unique approach is to expand access to healthcare, especially in poor and rural areas. Connected medical equipment, smart sensors, and wearable technology all play an important role in this system. These IoT components enable gathering real-time and complete patient data, helping doctors make better, more individualized choices and care plans. Data safety, privacy, and system compatibility are some areas where this integration hits a snag. Sensitive patient data and the integrity of the IoT-enabled systems need robust safety measures. These IoT improvements in telemedicine have had a revolutionary effect. Proactive interventions, continuous health monitoring, and individualized care are ways patients might benefit from improved medical care. Virtual consultations are increasingly used in the medical field, and a more connected and data-driven framework for the patient experience is emerging."
2021,IEEE Access,10.1109/ACCESS.2021.3117662,A. Adavoudi Jolfaei; S. F. Aghili; D. Singelee,A Survey on Blockchain-Based IoMT Systems: Towards Scalability,,"Recently, blockchain-based Internet of Medical Things (IoMT) has started to receive more attention in the healthcare domain as it not only improves the care quality using real-time and continuous monitoring but also minimizes the cost of care. However, there is a clear trend to include many entities in IoMT systems, such as IoMT sensor nodes, IoT wearable medical devices, patients, healthcare centers, and insurance companies. This makes it challenging to design a blockchain framework for these systems where scalability is a most critical factor in blockchain technology. Motivated by this observation, in this survey we review the state-of-the-art in blockchain-IoMT systems. Comparison and analysis of such systems prove that there is a substantial gap, which is the negligence of scalability. In this survey, we discuss several approaches proposed in the literature to improve the scalability of blockchain technology, and thus overcoming the above mentioned research gap. These approaches include on-chain and off-chain techniques, based on which we give recommendations and directions to facilitate designing a scalable blockchain-based IoMT system. We also recommended that a designer considers the well-known trilemma along with the various dimensions of a scalable blockchain system to prevent sacrificing security and decentralization as well. Moreover, we raise several research questions regarding benchmarking; addressing these questions could help designers determining the existing bottlenecks, leading to a scalable blockchain."
2021,"2021 7th International Engineering Conference “Research & Innovation amid Global Pandemic"" (IEC)",10.1109/IEC52205.2021.9476116,H. K. Naji; N. Goga; A. J. M. Karkar; I. Marin; H. A. Ali,Internet of things and Health Care in Pandemic COVID -19: System requirments evaluation,,"Technology adoption in healthcare services has resulted in advancing care delivery services and improving the experiences of patients. This paper presents research that aims to find the important requirements for a remote monitoring system for patients with COVID-19. As this pandemic is growing more and more, there is a critical need for such systems. In this paper, the requirements and the value are determined for the proposed system, which integrates a smart bracelet that helps to signal patient vital signs. (376) participants completed the online quantitative survey. According to the study results, Most Healthcare Experts, (97.9%) stated that the automated wearable device is very useful, it plays an essential role in routine healthcare tasks (in early diagnosis, quarantine enforcement, and patient status monitoring), and it simplifies their routine healthcare activities. I addition, the main vital signs based on their expert opinion should include temperature (66% of participants) and oxygenation level (95% of participants). These findings are essential to any academic and industrial future efforts to develop these vital wearable systems. The future work will involve implementing the design based on the results of this study and use machine-learning algorithm to better detect the COVID-19 cases based on the monitoring of vital signs and symptoms."
2023,"2023 International Conference on Computing, Communication, and Intelligent Systems (ICCCIS)",10.1109/ICCCIS60361.2023.10425484,J. Kaur,IoT Empowered Smart Cities for Green Healthcare: A Sustainable Pathway to Transforming Healthcare Systems,,"This paper explores the convergence of the Internet of Things (IoT), smart cities, and green healthcare, presenting a comprehensive framework for leveraging loT technology to create sustainable and efficient healthcare systems. By employing loT-enabled solutions, such as remote patient monitoring, energy management, waste management, and asset tracking, healthcare facilities in smart cities can significantly reduce their carbon footprint while improving patient care. The paper examines various case studies and successful implementations to highlight the potential benefits, challenges, and best practices in deploying loT-driven green healthcare initiatives in smart cities. Ultimately, this paper emphasizes the transformative power of loT in enabling environmentally friendly healthcare systems within the context of smart cities, thereby paving the way for a greener and healthier future."
2024,"2024 International Conference on Communication, Computer Sciences and Engineering (IC3SE)",10.1109/IC3SE62002.2024.10593009,L. Das; D. Singh; S. Vats; K. Taliyan; D. Bhargava; D. Bhatnagar,Smart Healthcare in Improving the Quality of Life: Revolutionizing with Application of IoT and Block Chain Technology,,"One of the many essential elements of life is one's health. Our healthcare systems has to possess to stay as secure as well as successful as it can be hoping for a healthier society. The establishment of sophisticated medical facilities which improve tracking of patients evaluation, and customized therapy has been brought feasible by the Internet Of Things(IoT), which is having an enormous impact upon the healthcare sector. In addition, healthcare facilities, pharmaceutical companies, diagnostic centres, and doctors might freely trade and maintain information and data about patients effectively with the use of blockchain-based technology. Blockchain-based tools are adequate to build confidence and recognized and access incorrect information provided by doctors. Blockchain innovations may therefor help with the privacy, efficiency, safety, and visibility of health related information trade in the medical sector. Through the help of such technology, hospitals can get precise as superior knowledge that will improve client analysis of data and help with the efficient handling of illness. Substantial studies and evaluations has been done to look into every potential as the use of blockchain technology possess to improve the current situation of the healthcare in general. The study seeks to provide an overview of the current state and advancement in the industries which promotes IoT- based healthcare systems. As a result, the study additionally explores into the possibilities of merging healthcare sensors, wearable gadgets, and various other modern medical tools that enable immediate time gathering of information. The article additionally dicusses the dangers and weakness that exist in that plag in IoT-based healthcare systems as well as its features, and also in addition to the results and remedies which currently exist to fix such issues and problems while safeguarding private information and data about patients. Lastly, this presents as well as examines and array for applications of blockchain technology over the healthcare organisations and institutions."
2024,IEEE Access,10.1109/ACCESS.2024.3443520,E. Zeydan; S. S. Arslan; M. Liyanage,Managing Distributed Machine Learning Lifecycle for Healthcare Data in the Cloud,,"The main objective of this paper is to highlight the research directions and explain the main roles of current Artificial Intelligence (AI)/Machine Learning (ML) frameworks and available cloud infrastructures in building end-to-end ML lifecycle management for healthcare systems and sensitive biomedical data. We identify and explore the versatility of many genuine techniques from distributed computing and current state-of-the-art ML research, such as building cognition-inspired learning pipelines and federated learning (FL) ecosystem. Additionally, we outline the advantages and highlight the main obstacles of our methodology utilizing contemporary distributed secure ML techniques, such as FL, and tools designed for managing data throughout its lifecycle. For a robust system design, we present key architectural decisions essential for optimal healthcare data management, focusing on security, privacy and interoperability. Finally, we discuss ongoing efforts and future research directions to overcome existing challenges and improve the effectiveness of AI/ML applications in the healthcare domain."
2023,"2023 International Conference on Computer, Electronics & Electrical Engineering & their Applications (IC2E3)",10.1109/IC2E357697.2023.10262628,A. Sahoo; R. K. Lenka; S. R. Mallick; S. Palai; M. Mukul; R. K. Barik,Dual-encrypted privacy preservation in Blockchain-enabled IoT healthcare system,,"For the benefit of many healthcare stakeholders, wearable technology and the Internet of Things (IoT) are now experiencing exponential growth in the healthcare sector. Yet, due to the IoT’s centralized aspect, the existing healthcare system encounters privacy and security difficulties while storing and exchanging individual healthcare data over the Internet. Fortunately, the underlying Blockchain technology offers decentralization qualities with great security and high trust. In this paper, We propose a framework with the integration of Blockchain & IoT in the Healthcare system. A novel Dual-encryption approach, which combines symmetric and asymmetric cryptographic techniques, is used here to maintain data privacy. Additionally, we use a digital signature technique to improve security and privacy as the system contains vital patient information. Moreover, a Comparative analysis has been done with existing models to ensure the better performance of the proposed model."
2023,IEEE Systems Journal,10.1109/JSYST.2023.3274197,H. Yang; M. Ge; K. Xiang; X. Bai; H. Li,FedVAE: Communication-Efficient Federated Learning With Non-IID Private Data,,"Federated learning (FL), collaboratively training a shared global model without exchanging and centralizing local data, provides a promising solution for privacy preserving. On the other hand, it is faced with two main challenges: First, high communication cost, and second, low model quality due to imbalanced or nonindependent and identically distributed (non-IID) data. In this article, we propose FedVAE, an FL framework based on variational autoencoder (VAE) for remote patient monitoring. FedVAE contains two lightweight VAEs: one for projecting data onto a lower dimensional space with similar distribution so as to alleviate the issues of excessive communication overhead and slow convergence rate caused by non-IID data, and the other for shunning training bias due to imbalanced data distribution through generating minority class samples. In general, the proposed FedVAE can improve the overall performance of FL models while consuming only a small amount of communication bandwidth. The experimental results show that the area under the curve (AUC) value of FedVAE can reach 0.9937, which is even higher than that of the traditional centralized model (0.9931). Besides, fine-tuning the global model with personalization can raise the average AUC to 0.9947. Moreover, compared with vanilla FL, FedVAE shows 0.87% improvement in AUC while reducing communication traffic by at least 95%."
2022,2022 13th International Conference on Information and Communication Technology Convergence (ICTC),10.1109/ICTC55196.2022.9952606,J. Jin; I. Lee,A Study on the Considerations for Establishing a Security Model for Non-face-to-face Telehealth,,"Due to the global COVID-19 pandemic, interest in non-face-to-face telehealth is increasing worldwide, and telehealth services are being activated in various fields. In some countries, successful cases of remote surgery using non-face-to-face telehealth services are emerging one after another. Due to the absence of related standards presented to precisely handle security requirements in a non-face-to-face telehealth environment, security threats in telehealth are proceeding in a form that relies entirely on IT technology. However, the IT technology used in the medical environment is somewhat different from the existing ICT technology, so the need for a cybersecurity framework for non-face-to-face telehealth is becoming a much more important issue. This paper focuses on what needs to be considered to establish an appropriate security model in non-face-to-face telehealth."
2024,IEEE Access,10.1109/ACCESS.2024.3377561,R. Pakrooh; A. Jabbari; C. Fung,Deep Learning-Assisted Security and Privacy Provisioning in the Internet of Medical Things Systems: A Survey on Recent Advances,,"Internet of Medical Things (IoMT) are a kind of Internet of Things (IoT) systems which are used in the healthcare domain. Nowadays, there are an abundance of wearable smart devices, either commercial or clinical, which can be used to collect vital signs and transmit the collected data to remote servers for further analysis. Remote patient monitoring, smart diagnostics, and autonomous control of chronic diseases are examples of different healthcare services that can be provided by these systems at a lower cost and higher efficiency compared to traditional healthcare settings. However, as data related to patients’ health status and treatment history, transmitted in these systems, are highly confidential and private, security and privacy concerns in their widespread adoption may arise. Deap Learning (DL) algorithms, with their ability in extracting knowledge from big data generated in these systems, can be leveraged to design smart security mechanisms. In this survey study, the recent literature on the DL-assisted security and privacy provisioning frameworks in IoMT systems are categorized and summarized with respect to their main contributions. Finally, some possible future directions are introduced to assist interested researchers to continue research in this domain."
2023,"2023 7th International Conference on Electronics, Materials Engineering & Nano-Technology (IEMENTech)",10.1109/IEMENTech60402.2023.10423554,R. Chakrabarty; R. Karmakar; N. K. Das; S. Shivam; I. Mondal,The Future of Real-Time Remote Monitoring: The Role of Low-Cost IoT Sensor Systems,,"Low-cost IoT sensor systems and real-time remote monitoring are rapidly evolving technologies with immense potential for various applications. This paper explores the design, features, and benefits of low-cost IoT sensor systems, emphasizing real-time remote monitoring’s significance and challenges. The integration of these technologies provides cost-effective, high-quality, real-time data for various applications. While offering numerous benefits, this integration faces challenges like reliable data transmission, data volume management, and sensor reliability. Advancements in encryption, cloud computing, and sensor technology address these challenges. Emerging trends like sensor miniaturization, AI/ML integration, and wearables integration present further research opportunities. In conclusion, the integration of low-cost IoT sensor systems with real-time remote monitoring holds significant potential across various sectors, demanding ongoing research and development to fully realize its benefits."
2023,IEEE Transactions on Computational Social Systems,10.1109/TCSS.2022.3186945,K. Azbeg; O. Ouchetto; S. Jai Andaloussi,Access Control and Privacy-Preserving Blockchain-Based System for Diseases Management,,"In many developing countries, the healthcare sector is facing several challenges, mainly due to the lack of personal, institutions, and medications in public health systems. Over the past decade, information and communication technology has proved its ability to improve medical quality, reduce costs, and promote data security. Developing countries can exploit these technologies to improve the healthcare process and ensure remote health monitoring, especially in rural areas. The Internet of Things and smart medical devices are widely used to provide remote patient monitoring. Current systems are based on centralized communication with cloud servers. However, this architecture increases several security and privacy risks. The adoption of a distributed architecture is required to overcome these issues. In this article, we describe a Blockchain-based system for securing Internet-of-Things (IoT) healthcare devices. In addition to data encryption, we propose to use Blockchain technology to enhance security and privacy in healthcare systems. The system is intended to allow remote patient monitoring, particularly for chronic diseases that necessitate regular monitoring. Three important characteristics were taken into account: security, scalability, and processing time. The security concerns are ensured by using the re-encryption proxy in conjunction with Blockchain to encrypt data and control access to it. To ensure Blockchain scalability, data are stored in an InterPlanetary file system (IPFS) off-chain database. We use an Ethereum Blockchain based on proof of authority (PoA) to speed up the data storage. In comparison to existing methods, the experimental system has shown a significant improvement in the security of healthcare systems."
2023,"2023 International Conference on IoT, Communication and Automation Technology (ICICAT)",10.1109/ICICAT57735.2023.10263768,S. Parthasarathy; V. Jayaraman; A. Mathias,MEDYAANIA: A Complete Telemedicine System,,"In India, the distribution of healthcare facilities is grossly unequal. Access to health care relies heavily on transportation, particularly in rural areas where travel distances are great and access to alternative modes such as public transit is limited. Although India has a doctor-to-patient ratio of 1:854 which is greater than the threshold recommended by the World Health Organization (WHO), almost 52% of these doctors only work in five states: Maharashtra, Tamil Nadu, Karnataka, Andhra Pradesh, and Uttar Pradesh. To bridge the gap between urban and rural India in accessing healthcare telemedicine came into existence. Telemedicine makes it possible for patients to receive medical care regardless of their location. Though there were hesitations in the beginning, in the new normal telemedicine booms across the globe. Hence, in this study, various existing telemedicine device manufacturers in India were examined. The limitation examined is that the patient monitor system manufactured by these companies does not include all the significant vitals required. Therefore, a system was proposed to track the patient 24/7 including all the necessary vitals. A deep learning model would be employed to predict the abnormality and the possible diseases. An alert system is included to alert the doctor and patient if there is any anomaly found. Hyperledger Fabric blockchain was integrated with edge computing which would be used to provide data security and further analysis."
2024,2024 2nd International Conference on Artificial Intelligence and Machine Learning Applications Theme: Healthcare and Internet of Things (AIMLA),10.1109/AIMLA59606.2024.10531325,N. Bhatt; B. Bisht; D. C. G.; A. Mittal; N. Garg,Tech-Driven Wellness: Navigating the Confluence of Technology and Digital Health,,"The fast-developing discipline of ""digital health"" is changing how healthcare is administered and provided. Technology integration into healthcare is transforming the way professionals and patients interact with healthcare services. Development in technology such as (AR) & (VR) augmented reality & virtual reality are expected to revolutionize healthcare education, therapeutic applications, and provide immersive experiences for both professionals and patients. 5G technology will enable high-speed connectivity for real- time data, leading to advancements in remote surgery, interventions, and telemedicine services. Health data analytics and predictive modeling will enable healthcare providers to adopt more proactive approaches to disease prevention and management. The synergy between technology and healthcare is driving unprecedented advancements, reshaping the way healthcare is delivered. The future promises enhanced efficiency, accessibility, and a paradigm shift towards more personalized and proactive healthcare. However, It's critical to maintain awareness of privacy issues, ethical issues, and equitable integration of technology to ensure that benefits are accessible to all. Collaboration between technology innovators, healthcare policymakers, and professionals will widely contribute to understanding the exact capability of digital health for the betterment of human & communities worldwide."
2024,IEEE Communications Surveys & Tutorials,10.1109/COMST.2023.3308717,J. Chen; C. Yi; S. D. Okegbile; J. Cai; X. Shen,Networking Architecture and Key Supporting Technologies for Human Digital Twin in Personalized Healthcare: A Comprehensive Survey,,"Digital twin (DT), referring to a promising technique to digitally and accurately represent actual physical entities, has attracted explosive interests from both academia and industry. One typical advantage of DT is that it can be used to not only virtually replicate a system’s detailed operations but also analyze the current condition, predict the future behavior, and refine the control optimization. Although DT has been widely implemented in various fields, such as smart manufacturing and transportation, its conventional paradigm is limited to embody non-living entities, e.g., robots and vehicles. When adopted in human-centric systems, a novel concept, called human digital twin (HDT) has thus been proposed. Particularly, HDT allows in silico representation of individual human body with the ability to dynamically reflect molecular status, physiological status, emotional and psychological status, as well as lifestyle evolutions. These prompt the expected application of HDT in personalized healthcare (PH), which can facilitate the remote monitoring, diagnosis, prescription, surgery and rehabilitation, and hence significantly alleviate the heavy burden on the traditional healthcare system. However, despite the large potential, HDT faces substantial research challenges in different aspects, and becomes an increasingly popular topic recently. In this survey, with a specific focus on the networking architecture and key technologies for HDT in PH applications, we first discuss the differences between HDT and the conventional DTs, followed by the universal framework and essential functions of HDT. We then analyze its design requirements and challenges in PH applications. After that, we provide an overview of the networking architecture of HDT, including data acquisition layer, data communication layer, computation layer, data management layer and data analysis and decision making layer. Besides reviewing the key technologies for implementing such networking architecture in detail, we conclude this survey by presenting future research directions of HDT."
2023,2023 Computer Applications & Technological Solutions (CATS),10.1109/CATS58046.2023.10424074,M. Z. Hussain; M. Z. Hasan; M. O. Suffian; M. Ali Sarwar; S. Nosheen; M. A. Yaqub; A. Bilal,IoT Data Management and A Brief Analysis of IoT in the Health Industry,,"The Internet of Things (IoT) has totally changed how we interact with the world, how we live and work. It is an ecosystem which consists of internet enabled devices which use microchips, sensors or any type of hardware which can be used for communication. IoT devices provide vast amounts of data but managing this data and ensuring its integrity and security is a challenging task that requires expertise. Depending on the unique needs and limitations of the IoT system, data processing and analysis can be carried out using cloud computing techniques. The efficiency, scalability, and efficacy of connected devices are all driven by Machine Learning and Cloud Computing, two key technologies in the IoT landscape. IoT is set to unlock new levels of creativity and value across sectors, revolutionizing how businesses run and how individuals go about their everyday lives. This paper talks about how data is collected from IoT devices, how is it processed, what are the sources of this data, how ML and Cloud Computing helps to maintain this data and overcome the challenges faced by the use of this technology. This paper also specifies how IoT is used in the medical industry. By 2025, IoT in healthcare market is projected to be worth more than534.3 billion dollars. Over the course of time, Internet of Medical Things (IoMT) has provided improved patient monitoring, early diagnosis, individualized treatments and diagnostics for the patients. Medical IoT devices like wearable sensors and remote monitoring devices have transformed patient care as they can enable early illness detection by collecting and analyzing patient data in real time this improving disease management. While the use of IoT promises to improve many parts of our lives, it also has some challenges that must be solved to fully utilize its ability by using latest technological techniques."
2023,2023 3rd International Conference on Advancement in Electronics & Communication Engineering (AECE),10.1109/AECE59614.2023.10428150,S. Gupta,"IoT Revolution: Exploring the Evolution and Diverse Applications of Internet of Things across Healthcare, Transportation, Manufacturing, and Agriculture",,"The Internet of Things (IoT) is an emerging industry in which diverse items are linked to the web so that they may share information and interact with one another. Over time, IoT has developed as a concept, and its use has spread to new fields including medicine, transportation, industry, and agriculture. In this article, we'll try to trace how the Internet of Things has developed in many contexts. First, it gives a brief introduction to the Internet of Things, its background, and the foundational technologies that have contributed to its explosive expansion. Next, the study looks at how IoT is being utilized in different industries, beginning with healthcare, where it is being used to remotely monitor patients and enhance healthcare results. After discussing how IoT devices are used to monitor cars and enhance traffic control, the paper shifts its focus to the transportation industry. It also takes a look at how manufacturers are using IoT to streamline their operations and cut down on expenses. The study concludes with a discussion of how farmers may utilize IoT to increase their harvests by keeping tabs on things like weather, soil, and crop conditions."
2023,2023 IEEE International Conference on Big Data (BigData),10.1109/BigData59044.2023.10386433,H. A. Solgun; A. Ozcan; O. Pinarer,Real-Time Heart Rate Monitoring via Wi-Fi Signal,,"Due to the health data privacy issues, wearable devices are less useful in the industry and can not reflect their potential power. Besides, wearable health devices bring constraints such as limited energy budget, needs to recharge and impact on daily activities. To recover these problems and fulfill healthcare needs, the recent trends in the literature is to use wireless signal to capture/recognize human activities. When human activity and emotion recognition study fields merging with the machine learning techniques, can offer a innovative systems. In recent years, with the help of wireless sensing mechanisms, this study field have gained more importance. So that, these wireless sensing mechanisms have eliminated the requirement of physical body contact such as sensor devices. Nowadays, wireless sensing technologies are preferred with the easy and cost-effective access to off-the-shelf WiFi-enabled devices. In this research, a human activity and emotion recognition system have proposed with usage of WiFi channel state information(CSI) mechanism that modelled by machine learning algorithms. As a result, with a tolerable error rate, it is possible to distinguish person’s heart rate information with a contactless solution via wi-fi signal."
2024,2024 International Conference on Computational Intelligence and Computing Applications (ICCICA),10.1109/ICCICA60014.2024.10585062,D. Singla; S. Kumar; D. Dhingra; A. Ghandhi,Blockchain-powered Healthcare: Revolutionizing Security and Privacy in IoT-based Systems,,"The rapid growth of the IoT and wearable device industries has expanded remote patient monitoring, but healthcare systems face security vulnerabilities inherent in their client/server architecture. To address these challenges and meet regulatory standards, a shift to a distributed architecture is necessary. Blockchain technology offers promise with its distributed nature and security features. MediSecureNet, proposed in this paper, integrates blockchain and IoT to create a secure healthcare system. Prioritizing security, scalability, and processing speed, MediSecureNet focuses on remote patient monitoring, particularly for chronic conditions. It incorporates a re-encryption proxy for security, blockchain for hash data storage, and smart contracts for access management. Scalability is achieved through an off-chain IPFS database, and an Ethereum-based proof of authority mechanism enhances data storage efficiency."
2023,2023 3rd International Conference on Advancement in Electronics & Communication Engineering (AECE),10.1109/AECE59614.2023.10428528,S. Gupta,An Approach to Control Network Traffic Congestion Using Load Balancing and Feedback Exchange Mechanism,,"The Internet of Things (IoT) is an emerging industry in which diverse items are linked to the web so that they may share information and interact with one another. Over time, IoT has developed as a concept, and its use has spread to new fields including medicine, transportation, industry, and agriculture. In this article, we'll try to trace how the Internet of Things has developed in many contexts. First, it gives a brief introduction to the Internet of Things, its background, and the foundational technologies that have contributed to its explosive expansion. Next, the study looks at how IoT is being utilized in different industries, beginning with healthcare, where it is being used to remotely monitor patients and enhance healthcare results. After discussing how IoT devices are used to monitor cars and enhance traffic control, the paper shifts its focus to the transportation industry. It also takes a look at how manufacturers are using IoT to streamline their operations and cut down on expenses. The study concludes with a discussion of how farmers may utilize IoT to increase their harvests by keeping tabs on things like weather, soil, and crop conditions."
2023,2023 19th International Conference on Distributed Computing in Smart Systems and the Internet of Things (DCOSS-IoT),10.1109/DCOSS-IoT58021.2023.00121,Q. Li; R. Gravina; C. Savaglio; G. Fortino,A BSN-Enabled Collaborative Edge-Cloud Architecture for Multi-User Activity Recognition,,"The expansion of Internet if Things (IoT) technology has led to the widespread use of sensors in various everyday environments, including healthcare. Body Sensor Networks (BSNs) enable continuous monitoring of human physiological signals and activities, benefiting healthcare and well-being. However, existing BSN systems primarily focus on single-user activity recognition, disregarding multi-user scenarios. Therefore, this paper introduces a collaborative BSN-based architecture for multi-user activity recognition to identify group collaborations among nearby users. We discuss first the general problem of multi-user activity recognition, the associated challenges along with potential solutions (such as data processing, mining techniques, sensor noise, and the complexity of multi-user activities) and, then, the software abstractions and the components of our architecture. This represents an innovative solution of collective intelligence and it holds significant potential for enhancing healthcare and well-being applications by enabling real-time detection of group activities and behaviors."
2021,"2021 International Conference on Electrical, Computer and Energy Technologies (ICECET)",10.1109/ICECET52533.2021.9698674,S. Forrest; K. Baker; M. Ketel,Blockchain Enabled IoMT and Security,,"The wide adoption of Internet of Medical Things (IoMT) devices can benefit the medical field and its patients greatly. Security and privacy concerns are barring IoMT technology and devices from reaching their full potential and distribution. Blockchain technology poses a solution to IoMT's security and privacy related issues while also allowing for traceability of pandemic origin. We will present in this article, blockchain-enabled IoMT technologies, their benefits, structure, and discuss future possibilities of a wider-connected world of IoMT connected devices."
2023,2023 International Conference on Artificial Intelligence for Innovations in Healthcare Industries (ICAIIHI),10.1109/ICAIIHI57871.2023.10489389,L. Yadav; A. Ambhaikar,Feasibility and Deployment Challenges of Data Analysis in Tele-Healthcare System,,"With rapid development and growth in connected world technologies like IoT or the edge computing medical industries and support system gaining greater advantages through tele-healthcare and remote healthcare monitoring system. Even after the connected world infrastructure like Wi-Fi, mobile technology and even the satellite communication still the real-field deployment of these technologies are at very lower rate. Deployment of any medical grade technology or the products needs multiple level of testing, certifications and the finally the user acceptance of the devices. Data transfer to the concern entity with guaranteed delivery is the major concern for tele-healthcare implementors. Keeping the patient treatment and diagnosis data privacy concerns, even the medical sensor devices are in control of manufacturers its data access needs to keep un-der the radar and safe from different level of users of the data and the device statistics. This paper study focuses on understanding and finding out the multiple layers of testing and the deployment for connectivity for tele-healthcare system. This study also covers reaching the highest depth of data captured for analysis with its multiple possible combinational reporting and result generations. With proposed solution study conclude the study result and the solution to the real-world problem in tele-healthcare system."
2023,"ICASSP 2023 - 2023 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",10.1109/ICASSP49357.2023.10096235,R. Pranjal; R. Seshadri; R. Kumar Sanath Kumar Kadaba; T. Feng; S. S. Narayanan; T. Chaspari,Toward Privacy-Enhancing Ambulatory-Based Well-Being Monitoring: Investigating User Re-Identification Risk in Multimodal Data,,"The sensitivity of data collected via ambulatory monitoring, which regularly involve the recording of speech signals and sensor information, can cause strong privacy concerns. We investigate user re-identification risk in a corpus of such data collected to observe the interplay between behavior, physiology, and well-being of healthcare workers in their daily life. We then develop a user anonymization approach that preserves well-being information (i.e., anxiety), but eliminates user identify (ID) information. We formulate this via an auto-encoder that learns a transformed version of the original feature set in an adversarial manner so that it minimizes the anxiety estimation loss and maximizes the user classification loss. Results indicate that the original features bear a large user re-identification risk, while also having a good ability to classify a user’s anxiety. After removing the most prone features to user re-identification from the original feature set, the user classification accuracy decreases, while the anxiety classification performance is preserved. The final features transformed via the auto-encoder further reduce evidence of user ID and preserve anxiety classification ability. Findings from this study can contribute to the design privacy-aware bio-behavioral models that can be used for responsible ambulatory monitoring in healthcare and beyond."
2023,"2023 Fourth International Conference on Smart Technologies in Computing, Electrical and Electronics (ICSTCEE)",10.1109/ICSTCEE60504.2023.10585241,S. A. Shashank; V. Kumari Prajapati; M. P. V.; M. Nithya,IoT-driven Health Monitoring System Coupled with Blockchain,,"The convergence of blockchain innovation and IoT (Internet of Things) technology has created opportunities to enhance the healthcare industry. In order to address important concerns about data security, openness, and integrity, investigation is done in this study how technology might be incorporated with health monitoring systems. Through an examination of practical applications and case studies, this study illuminates the advantages, technological advancements, and developing patterns within this domain. It explores the difficulties with scaling, energy usage, and regulatory concerns while stressing the benefits of real-time health data monitoring. The findings suggest that the fusion of IoT and blockchain not only ensures the privacy and trustworthiness of healthcare data but also opens doors to new possibilities in remote patient monitoring, telemedicine, and preventative care. This research serves as a foundation for future innovations in healthcare technology and data management. This research project underscores the indispensable role played by IoT in data acquisition, real-time monitoring, intricate data analysis, secure storage, and presentation. Specifically, the study focuses on the analysis of critical physiological parameters, including body temperature, blood pressure, and pulse rate, with the aid of IoT technology. The heart of this project is an Arduino Board, functioning as the central processing unit, which receives, processes, and interprets the collected data. Subsequently, the analyzed data is securely stored and transmitted to a blockchain-based storage system, ensuring an immutable and tamper-resistant record of health metrics."
