year,venue,doi,authors,title,publication_language,abstract
2022 May,"Internet of things (Amsterdam, Netherlands)",10.1016/j.iot.2021.100399 [doi],Paganelli AI; Velmovitsky PE; Miranda P; Branco A; Alencar P; Cowan D; Endler M; Morita PP,A conceptual IoT-based early-warning architecture for remote monitoring of COVID-19 patients in wards and at home.,Netherlands,"Due to the COVID-19 pandemic, health services around the globe are struggling. An effective system for monitoring patients can improve healthcare delivery by avoiding in-person contacts, enabling early-detection of severe cases, and remotely assessing patients' status. Internet of Things (IoT) technologies have been used for monitoring patients' health with wireless wearable sensors in different scenarios and medical conditions, such as noncommunicable and infectious diseases. Combining IoT-related technologies with early-warning scores (EWS) commonly utilized in infirmaries has the potential to enhance health services delivery significantly. Specifically, the NEWS-2 has been showing remarkable results in detecting the health deterioration of COVID-19 patients. Although the literature presents several approaches for remote monitoring, none of these studies proposes a customized, complete, and integrated architecture that uses an effective early-detection mechanism for COVID-19 and that is flexible enough to be used in hospital wards and at home. Therefore, this article's objective is to present a comprehensive IoT-based conceptual architecture that addresses the key requirements of scalability, interoperability, network dynamics, context discovery, reliability, and privacy in the context of remote health monitoring of COVID-19 patients in hospitals and at home. Since remote monitoring of patients at home (essential during a pandemic) can engender trust issues regarding secure and ethical data collection, a consent management module was incorporated into our architecture to provide transparency and ensure data privacy. Further, the article details mechanisms for supporting a configurable and adaptable scoring system embedded in wearable devices to increase usefulness and flexibility for health care professions working with EWS."
2024 Sep,Seminars in vascular surgery,S0895-7967(24)00050-4 [pii] 10.1053/j.semvascsurg.2024.08.004 [doi],Bartos O; Trenner M,Wearable technology in vascular surgery: Current applications and future perspectives.,United States,"The COVID-19 pandemic exposed the vulnerabilities of global health care systems, underscoring the need for innovative solutions to meet the demands of an aging population, workforce shortages, and rising physician burnout. In recent years, wearable technology has helped segue various medical specialties into the digital era, yet its adoption in vascular surgery remains limited. This article explores the applications of wearable devices in vascular surgery and explores their potential outlets, such as enhancing primary and secondary prevention, optimizing perioperative care, and supporting surgical training. The integration of artificial intelligence and machine learning with wearable technology further expands its applications, enabling predictive analytics, personalized care, and remote monitoring. Despite the promising prospects, challenges such as regulatory complexities, data security, and interoperability must be addressed. As the digital health movement unfolds, wearable technology could play a pivotal role in reshaping vascular surgery while offering cost-effective, accessible, and patient-centered care."
2023 Oct 20,Studies in health technology and informatics,10.3233/SHTI230751 [doi],Gazzarata R; Chronaki C; Ricciardi F; Giuliani F; Zampognaro P; Mercalli F; Allocca C; Gaeta E; Fico G; Cangioli G,Design and Adoption of a FHIR IG to Support a Telemonitoring Environment in Gatekeeper Project.,Netherlands,"Telemedicine can provide benefits in patient affected by chronic diseases or elderly citizens as part of standard routine care supported by digital health. The GATEKEEPER (GK) Project was financed to create a vendor independent platform to be adopted in medical practice and to demonstrate its effect, benefit value, and scalability in 8 connected medical use cases with some independent pilots. This paper, after a description of the GK platform architecture, is focused on the creation of a FHIR (Fast Healthcare Interoperability Resource) IG (Implementation Guide) and its adoption in specific use cases. The final aim is to combine conventional data, collected in the hospital, with unconventional data, coming from wearable devices, to exploit artificial intelligence (AI) models designed to evaluate the effectiveness of a new parsimonious risk prediction model for Type 2 diabetes (T2D)."
2023 Oct,JAMIA open,10.1093/jamiaopen/ooad044 [doi] ooad044,Aalami O; Hittle M; Ravi V; Griffin A; Schmiedmayer P; Shenoy V; Gutierrez S; Venook R,"CardinalKit: open-source standards-based, interoperable mobile development platform to help translate the promise of digital health.",United States,"Smartphone devices capable of monitoring users' health, physiology, activity, and environment revolutionize care delivery, medical research, and remote patient monitoring. Such devices, laden with clinical-grade sensors and cloud connectivity, allow clinicians, researchers, and patients to monitor health longitudinally, passively, and persistently, shifting the paradigm of care and research from low-resolution, intermittent, and discrete to one of persistent, continuous, and high resolution. The collection, transmission, and storage of sensitive health data using mobile devices presents unique challenges that serve as significant barriers to entry for care providers and researchers alike. Compliance with standards like HIPAA and GDPR requires unique skills and practices. These requirements make off-the-shelf technologies insufficient for use in the digital health space. As a result, budget, timeline, talent, and resource constraints are the largest barriers to new digital technologies. The CardinalKit platform is an open-source project addressing these challenges by focusing on reducing these barriers and accelerating the innovation, adoption, and use of digital health technologies. CardinalKit provides a mobile template application and web dashboard to enable an interoperable foundation for developing digital health applications. We demonstrate the applicability of CardinalKit to a wide variety of digital health applications across 18 innovative digital health prototypes."
2022 Jul 28,"Sensors (Basel, Switzerland)",10.3390/s22155648 [doi] 5648,Cristobal-Huerta A; Torrado-Carvajal A; Rodriguez-Sanchez C; Hernandez-Tamames JA; Luaces M; Borromeo S,Implementation of ISO/IEEE 11073 PHD SpO2 and ECG Device Specializations over Bluetooth HDP following Health Care Profile for Smart Living.,Switzerland,"Current m-Health scenarios in the smart living era, as the interpretation of the smart city at each person's level, present several challenges associated with interoperability between different clinical devices and applications. The Continua Health Alliance establishes design guidelines to standardize application communication to guarantee interoperability among medical devices. In this paper, we describe the implementation of two IEEE agents for oxygen saturation level (SpO2) measurements and electrocardiogram (ECG) data acquisition, respectively, and a smartphone IEEE manager for validation. We developed both IEEE agents over the Bluetooth Health Device Profile following the Continua guidelines and they are part of a telemonitoring system. This system was evaluated in a sample composed of 10 volunteers (mean age 29.8 ± 7.1 y/o; 5 females) under supervision of an expert cardiologist. The evaluation consisted of measuring the SpO2 and ECG signal sitting and at rest, before and after exercising for 15 min. Physiological measurements were assessed and compared against commercial devices, and our expert physician did not find any relevant differences in the ECG signal. Additionally, the system was assessed when acquiring and processing different heart rate data to prove that warnings were generated when the heart rate was under/above the thresholds for bradycardia and tachycardia, respectively."
2020 Jan,IEEE journal of biomedical and health informatics,10.1109/JBHI.2019.2894552 [doi],Macis S; Loi D; Ulgheri A; Pani D; Solinas G; Manna S; Cestone V; Guerri D; Raffo L,Design and Usability Assessment of a Multi-Device SOA-Based Telecare Framework for the Elderly.,United States,"Telemonitoring is a branch of telehealth that aims at remotely monitoring vital signs, which is important for chronically ill patients and the elderly living alone. The available standalone devices and applications for the self-monitoring of health parameters largely suffer from interoperability problems; meanwhile, telemonitoring medical devices are expensive, self-contained, and are not integrated into user-friendly technological platforms for the end user. This paper presents the technical aspects and usability assessment of the telemonitoring features of the HEREiAM platform, which supports heterogeneous information technology systems. By exploiting a service-oriented architecture, the measured parameters collected by off-the-shelf Bluetooth medical devices are sent as XML documents to a private cloud that implements an interoperable health service infrastructure, which is compliant with the most recent healthcare standards and security protocols. This Android-based system is designed to be accessible both via TV and portable devices, and includes other utilities designed to support the elderly living alone. Four usability assessment sessions with quality-validated questionnaires were performed to accurately understand the ease of use, usefulness, acceptance, and quality of the proposed system. The results reveal that our system achieved very high usability scores even at its first use, and the scores did not significantly change over time during a field trial that lasted for four months, reinforcing the idea of an intuitive design. At the end of such a trial, the user-experience questionnaire achieved excellent scores in all aspects with respect to the benchmark. Good results were also reported by general practitioners who assessed the quality of their remote interfaces for telemonitoring."
2024 Jul 16,"Sensors (Basel, Switzerland)",10.3390/s24144614 [doi] 4614,Ranjan Y; Chang J; Sankesara H; Conde P; Rashid Z; Dobson RJB; Folarin A,"RADAR-IoT: An Open-Source, Interoperable, and Extensible IoT Gateway Framework for Health Research.",Switzerland,"IoT sensors offer a wide range of sensing capabilities, many of which have potential health applications. Existing solutions for IoT in healthcare have notable limitations, such as closed-source, limited I/O protocols, limited cloud platform support, and missing specific functionality for health use cases. Developing an open-source internet of things (IoT) gateway solution that addresses these limitations and provides reliability, broad applicability, and utility is highly desirable. Combining a wide range of sensor data streams from IoT devices with ambulatory mHealth data would open up the potential to provide a detailed 360-degree view of the relationship between patient physiology, behavior, and environment. We have developed RADAR-IoT as an open-source IoT gateway framework, to harness this potential. It aims to connect multiple IoT devices at the edge, perform limited on-device data processing and analysis, and integrate with cloud-based mobile health platforms, such as RADAR-base, enabling real-time data processing. We also present a proof-of-concept data collection from this framework, using prototype hardware in two locations. The RADAR-IoT framework, combined with the RADAR-base mHealth platform, provides a comprehensive view of a user's health and environment by integrating static IoT sensors and wearable devices. Despite its current limitations, it offers a promising open-source solution for health research, with potential applications in managing infection control, monitoring chronic pulmonary disorders, and assisting patients with impaired motor control or cognitive ability."
2024 Apr 27,"Sensors (Basel, Switzerland)",10.3390/s24092804 [doi] 2804,Bughio KS; Cook DM; Shah SAA,Developing a Novel Ontology for Cybersecurity in Internet of Medical Things-Enabled Remote Patient Monitoring.,Switzerland,"IoT has seen remarkable growth, particularly in healthcare, leading to the rise of IoMT. IoMT integrates medical devices for real-time data analysis and transmission but faces challenges in data security and interoperability. This research identifies a significant gap in the existing literature regarding a comprehensive ontology for vulnerabilities in medical IoT devices. This paper proposes a fundamental domain ontology named MIoT (Medical Internet of Things) ontology, focusing on cybersecurity in IoMT (Internet of Medical Things), particularly in remote patient monitoring settings. This research will refer to similar-looking acronyms, IoMT and MIoT ontology. It is important to distinguish between the two. IoMT is a collection of various medical devices and their applications within the research domain. On the other hand, MIoT ontology refers to the proposed ontology that defines various concepts, roles, and individuals. MIoT ontology utilizes the knowledge engineering methodology outlined in Ontology Development 101, along with the structured life cycle, and establishes semantic interoperability among medical devices to secure IoMT assets from vulnerabilities and cyberattacks. By defining key concepts and relationships, it becomes easier to understand and analyze the complex network of information within the IoMT. The MIoT ontology captures essential key terms and security-related entities for future extensions. A conceptual model is derived from the MIoT ontology and validated through a case study. Furthermore, this paper outlines a roadmap for future research, highlighting potential impacts on security automation in healthcare applications."
2024,Frontiers in digital health,10.3389/fdgth.2024.1259409 [doi] 1259409,Rayan A; Al-Ghabeesh SH; Fawaz M; Behar A; Toumi A,"Experiences, barriers and expectations regarding current patient monitoring systems among ICU nurses in a University Hospital in Lebanon: a qualitative study.",Switzerland,"PURPOSE: The aim of the study is to assess the experiences, barriers, and expectations regarding current patient monitoring systems among intensive care unit nurses at one university hospital. METHODS: A qualitative exploratory study approach was adopted to test the research questions. RESULTS: Intensive care unit personnel placed a high value on practical criteria such as user friendliness and visualization while assessing the present monitoring system. Poor alarm handling was recognized as possible patient safety hazards. The necessity of high accessibility was highlighted once again for a prospective system; wireless, noninvasive, and interoperability of monitoring devices were requested; and smart phones for distant patient monitoring and alert management improvement were required. CONCLUSION: Core comments from ICU personnel are included in this qualitative research on patient monitoring. All national healthcare involved parties must focus more on user-derived insights to ensure a speedy and effective introduction of digital health technologies in the ICU. The findings from the alarm control or mobile device studies might be utilized to train ICU personnel to use new technology, minimize alarm fatigue, increase medical device accessibility, and develop interoperability standards in critical care practice."
2024 Jan 25,Studies in health technology and informatics,10.3233/SHTI231128 [doi],Bamgboje-Ayodele A; Boscolo A; Hutchings O; Shaw M; Burger M; Taggart R; Simpson M; Shaw T; McPhail S; Baysari MT,Fighting the Same Battles on a New Battleground: Embedding Technologies in a Virtual Care Environment.,Netherlands,"The pandemic necessitated the rapid design, development and implementation of technologies to allow remote monitoring of COVID-19 patients at home. This study aimed to explore the environmental barriers and facilitators to the successful development and implementation of virtual care technologies in this fast-paced context. We interviewed eight staff at a virtual hospital in Australia. We found key facilitators to be a learning organizational culture and strong leadership support. Barriers included interoperability issues, legislative constraints and unrealistic clinician expectations. Also, we found that a combination of hot-desking and the lack of single sign on in the virtual care environment, was reported to create additional work for staff. Overall, despite this unique context, our findings are consistent with prior work examining design and implementation of healthcare technologies. The fast pace and high-pressure environment appeared to magnify previously reported barriers, but also cultivate and foster a learning culture."
2020 Jun 26,"Sensors (Basel, Switzerland)",10.3390/s20123604 [doi] 3604,Shahbazi Z; Byun YC,Towards a Secure Thermal-Energy Aware Routing Protocol in Wireless Body Area Network Based on Blockchain Technology.,Switzerland,"The emergence of biomedical sensor devices, wireless communication, and innovation in other technologies for healthcare applications result in the evolution of a new area of research that is termed as Wireless Body Area Networks (WBANs). WBAN originates from Wireless Sensor Networks (WSNs), which are used for implementing many healthcare systems integrated with networks and wireless devices to ensure remote healthcare monitoring. WBAN is a network of wearable devices implanted in or on the human body. The main aim of WBAN is to collect the human vital signs/physiological data (like ECG, body temperature, EMG, glucose level, etc.) round-the-clock from patients that demand secure, optimal and efficient routing techniques. The efficient, secure, and reliable designing of routing protocol is a difficult task in WBAN due to its diverse characteristic and restraints, such as energy consumption and temperature-rise of implanted sensors. The two significant constraints, overheating of nodes and energy efficiency must be taken into account while designing a reliable blockchain-enabled WBAN routing protocol. The purpose of this study is to achieve stability and efficiency in the routing of WBAN through managing temperature and energy limitations. Moreover, the blockchain provides security, transparency, and lightweight solution for the interoperability of physiological data with other medical personnel in the healthcare ecosystem. In this research work, the blockchain-based Adaptive Thermal-/Energy-Aware Routing (ATEAR) protocol for WBAN is proposed. Temperature rise, energy consumption, and throughput are the evaluation metrics considered to analyze the performance of ATEAR for data transmission. In contrast, transaction throughput, latency, and resource utilization are used to investigate the outcome of the blockchain system. Hyperledger Caliper, a benchmarking tool, is used to evaluate the performance of the blockchain system in terms of CPU utilization, memory, and memory utilization. The results show that by preserving residual energy and avoiding overheated nodes as forwarders, high throughput is achieved with the ultimate increase of the network lifetime. Castalia, a simulation tool, is used to evaluate the performance of the proposed protocol, and its comparison is made with Multipath Ring Routing Protocol (MRRP), thermal-aware routing algorithm (TARA), and Shortest-Hop (SHR). Evaluation results illustrate that the proposed protocol performs significantly better in balancing of temperature (to avoid damaging heat effect on the body tissues) and energy consumption (to prevent the replacement of battery and to increase the embedded sensor node life) with efficient data transmission achieving a high throughput value."
2024,"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications",10.58346/JOWUA.2024.I2.005,"Malathi, K.; Nair, S.S.; Madhumitha, N.; Sreelakshmi, S.; Sathya, U.; Priya, M.S.",Medical Data Integration and Interoperability through Remote Monitoring of Healthcare Devices,,"In the age of intelligent gadgets and interconnected communities, the widespread surveillance and provision of healthcare to patients are made feasible through the Internet of Medical Things (IoMT). The number of implanted electronic devices that can be monitored remotely is increasing, leading to a rise in the amount and intricacy of biological data. The collected data can offer valuable diagnostic information that can be used to intervene and maintain implanted devices promptly, therefore enhancing the quality of treatment provided. Current remote monitoring processes are not fully using device diagnostics because of the lack of compatibility and data integration between exclusive applications and Digital Health Record (DHR) platforms. Establishing a technology framework that establishes information and enhances interoperability has the potential to strengthen remote monitoring. This article introduces the Medical Data Integration and Interoperability via Remote Monitoring of Healthcare Devices (MDII-RMHD) framework, which facilitates the collaboration of healthcare devices. MDII-RMHD enhances a cloud-based IoMT system using conversion resources at the network's boundary. This is achieved through the use of inquiring and conversion agents. The investigating devices keep track of a list of MDII-RMHD devices on the regional network and allow one device to seek information conversion from another gadget when the requesting device cannot do the task independently. The converting agent transforms the data into the necessary format and returns it to the original entity. These agents enable IoMT devices to utilize their surplus computational capabilities for data translations, reducing the need for cloud access. Conventional devices are compatible with fog resource managers that have MDII-RMHD support. We assess the MDII-RMHD framework by rigorous experimentation under different scenarios. The obtained results demonstrate that the proposed framework decreases the amount of uplink traffic and enhances the response time. This improvement in response time is significant for real-time healthcare applications. © 2024, Innovative Information Science and Technology Research Group. All rights reserved."
2023,Biomedical and Pharmacology Journal,10.13005/bpj/2707,"Nagasamy Venkatesh, D.; Muthupranesh, K.",A Review of the Impact of Cybersecurity in High-risk Medical Devices And In-vitro Medical Devices All Over The World,,"In modern healthcare systems, medical devices are playing a major role which involves personalized medical devices which improve the patient's lifestyle as they can be remotely monitored and their data are transmissible. Due to these data transmissions, the number of connections to the existing computer networks is increased. Being interoperable and interconnected these personalized medical devices provide great benefits like improved sensing capabilities and actuating capabilities. But the problem with high connectivity computer networks is that it exposes medical device to high cybersecurity vulnerabilities. The main targets are the pacemakers and institutions like hospitals and clinics. Hackers can easily hack medical devices and change prescriptions. So a cybersecurity breach can leak a patient's sensitive and confidential data and risk the patient's life. To prevent these multifaceted problems from happening these problems must be viewed from a systematic perspective and requires governance, technical controls, regulation, and standards. Published by Oriental Scientific Publishing Company  © 2023 Oriental Scientific Publishing Company. All rights reserved."
2024,Sensors,10.3390/s24144614,"Ranjan, Y.; Chang, J.; Sankesara, H.; Conde, P.; Rashid, Z.; Dobson, R.J.B.; Folarin, A.","RADAR-IoT: An Open-Source, Interoperable, and Extensible IoT Gateway Framework for Health Research",,"IoT sensors offer a wide range of sensing capabilities, many of which have potential health applications. Existing solutions for IoT in healthcare have notable limitations, such as closed-source, limited I/O protocols, limited cloud platform support, and missing specific functionality for health use cases. Developing an open-source internet of things (IoT) gateway solution that addresses these limitations and provides reliability, broad applicability, and utility is highly desirable. Combining a wide range of sensor data streams from IoT devices with ambulatory mHealth data would open up the potential to provide a detailed 360-degree view of the relationship between patient physiology, behavior, and environment. We have developed RADAR-IoT as an open-source IoT gateway framework, to harness this potential. It aims to connect multiple IoT devices at the edge, perform limited on-device data processing and analysis, and integrate with cloud-based mobile health platforms, such as RADAR-base, enabling real-time data processing. We also present a proof-of-concept data collection from this framework, using prototype hardware in two locations. The RADAR-IoT framework, combined with the RADAR-base mHealth platform, provides a comprehensive view of a user’s health and environment by integrating static IoT sensors and wearable devices. Despite its current limitations, it offers a promising open-source solution for health research, with potential applications in managing infection control, monitoring chronic pulmonary disorders, and assisting patients with impaired motor control or cognitive ability. © 2024 by the authors."
2024,Computational Intelligence and Blockchain in Biomedical and Health Informatics,10.1201/9781003459347-1,"Bhambri, P.; Rani, S.","Bioengineering and Healthcare Data Analysis Introduction, Advances, and Challenges",,"The chapter offers a comprehensive exploration of the dynamic intersection between bioengineering and cutting-edge data analysis techniques within the healthcare landscape. The chapter begins with an insightful introduction to the critical role of bioengineering in shaping modern healthcare, setting the stage for an in-depth analysis of the advances and challenges that characterize this evolving field. The book chapter systematically delves into various applications of bioengineering data analysis, encompassing crucial domains such as disease diagnosis and prognosis, drug discovery and development, personalized medicine, telemedicine, and remote monitoring. It critically examines recent developments in the field of bioengineering data analysis, with a particular focus on the incorporation of advanced techniques such as big data analytics, artificial intelligence, and machine learning models. Additionally, the chapter examines the transformative impact of blockchain technology on healthcare data management, emphasizing its potential to enhance security, transparency, and interoperability. Addressing the paradigm shift toward wearable technology and the Internet of Things (IoT) in bioengineering, the chapter explores how these innovations are revolutionizing healthcare data collection and patient monitoring. Challenges and ethical considerations related to data privacy, security, interpretability, and transparency are thoroughly discussed, providing a balanced view of the ethical landscape in healthcare data analysis. Throughout the chapter, real-world case studies offer valuable insights into the practical applications of machine learning in disease diagnosis, the implementation of blockchain in healthcare, and the ethical dilemmas inherent in healthcare data analysis. The narrative concludes by outlining future directions and emerging trends in predictive analytics, precision medicine, and integrative bioengineering and data analysis. It also underscores the importance of collaborative research and interdisciplinary approaches to propel the field forward. This book chapter serves as a comprehensive guide, offering a holistic view of bioengineering and healthcare data analysis, encompassing advancements, challenges, ethical considerations, and promising future directions. © 2024 selection and editorial matter, Pankaj Bhambri, Sita Rani, and Muhammad Fahim; individual chapters, the contributors."
2022,"International Conference on Automation, Computing and Renewable Systems, ICACRS 2022 - Proceedings",10.1109/ICACRS55517.2022.10029214,"Shah, D.T.; Patel, A.; Budhrani, A.; Patel, K.",Recent Advancements of Internet of Medical Things (IoMT): Challenges and Future Opportunities with Emerging Technologies,,"Internet of Medical Things (IoMT) is one of the thriving areas of current era which focuses on the digitization of healthcare services by connecting hospitals, medical resources, healthcare professionals and patients over Internet. Internet of Things (IoT) plays important role in IoMT to connect medical devices with each other for the communication of data between doctors, medical staffs, hospitals and patient for offering efficient and reliable medical services. Currently, IoMT offers various services like patient data management, diagnosis of diseases, remote healthcare monitoring, tele-surgery, etc. In this paper, the IoMT is covered with respect to its applications, use cases and case studies. The analysis shows that the IoMT is one of the most growing fields of Information Technology (IT) which uses the various sensors, equipment, and devices to sense the health-related data of humans and share the data with hospitals, doctors and healthcare professionals for remote diagnosis and treatments. However, IoMT is being adopted widely to offer tele-surgeries, real-time health monitoring and diagnosis of various diseases by integration of various technologies, still many challenges such as Interoperability, privacy and security, Energy Consumption, network latency, etc. need focus of researchers for better and accurate outcome. Here, the major challenges of IoMT are covered which will be helpful to the researcher and medical professional for improvement in healthcare domain. © 2022 IEEE"
2021,IEEE Internet of Things Journal,10.1109/JIOT.2021.3052066,"Pathak, N.; Misra, S.; Mukherjee, A.; Kumar, N.",HeDI: Healthcare Device Interoperability for IoT-Based e-Health Platforms,,"In this work, we propose and develop healthcare device interoperability (HeDI) - a system to enable device interoperability in IoT-enabled in-home healthcare monitoring platforms. The system consists of multiple sensors, each connected wirelessly to an edge device, acting as a wireless communication gateway to a remote server. The system initiates information handshaking between the sensor adapters and edge device at the beginning of the operation, which is later used to detect the sensor settings to process the data received from the sensor. The system is scalable and dynamically accommodates multiple sensors without any predefined ontologies at the edge device. The implementation of our system avoids dependencies on a system's physical ports. The low form factor and wireless connectivity of the adapter make the system portable and convenient for in-home health monitoring. Additionally, the system allows multiple homogeneous sensors to operate at the same time in the same system. We implement and evaluate our system with a 3-lead ECG, pulse, and temperature sensors against two different network configurations - star and mesh. We use the data set generated from our implemented system for performance analysis. The network-level analysis of our system shows an average packet delivery ratio of 0.92 for star network configuration and 0.98 for mesh network configuration, ensuring the reliability of performance and its suitability for healthcare monitoring systems.  © 2014 IEEE."
2023,"International Conference on Enterprise Information Systems, ICEIS - Proceedings",10.5220/0011989100003467,"de Souza, P.L.; de Souza, W.L.; Pires, L.F.; Moreira, J.L.R.; da Silva Rodrigues, R.J.; Ciferri, R.R.",Ontology-Driven IoT System for Monitoring Hypertension,,"Hypertension is a noncommunicable disease (NCD) that causes global concern, high costs and a high number of deaths. Internet of Things, Ubiquitous Computing, and Cloud Computing enable the development of systems for remote and real-time monitoring of patients affected with NCDs like hypertension. This paper reports on a system for monitoring hypertension patients that was built by employing these techniques. This system allows the vital signs of a patient (blood pressure, heart rate, body temperature) to be captured via sensors built in a wearable device similar to a wristwatch. These signals are transmitted to the patient's mobile device for processing, and the generated clinical data are sent to the cloud to be properly presented and analysed by the health professionals responsible for the patient. To deal with semantic interoperability issues that arise when multiple different devices and system components must interoperate, a semantic model was conceived for this system in terms of ontologies for diseases and devices. This paper also presents the semantic module that we developed and implemented in the cloud to perform reasoning based on this model, demonstrating the potential benefits of incorporating semantic technologies in our system. Copyright © 2023 by SCITEPRESS - Science and Technology Publications, Lda. Under CC license (CC BY-NC-ND 4.0)"
2024,Recent Advances in Computer Science and Communications,10.2174/0126662558266152231128060222,"Govardanan, C.S.; Murugan, R.; Yenduri, G.; Gurrammagari, D.R.; Bhulakshmi, D.; Kandati, D.R.; Supriya, Y.; Gadekallu, T.R.; Rathore, R.S.; Jhaveri, R.",The Amalgamation of Federated Learning and Explainable Artificial Intelligence for the Internet of Medical Things: A Review,,"The Internet of Medical Things (IoMT) has emerged as a paradigm shift in healthcare, integrating the Internet of Things (IoT) with medical devices, sensors, and healthcare systems. From peripheral devices that monitor vital signs to remote patient monitoring systems and smart hospitals, IoMT provides a vast array of applications that empower healthcare professionals. However, the integration of IoMT presents numerous obstacles, such as data security, privacy concerns, interoperability, scalability, and ethical considerations. For the successful integration and deployment of IoMT, addressing these obstacles is essential. Federated Learning (FL) permits collaborative model training while maintaining data privacy in distributed environments like IoMT. By incorporating Explainable Artificial Intelligence (XAI) techniques, the resulting models become more interpretable and transparent, enabling healthcare professionals to comprehend the underlying decision-making processes. This integration not only improves the credibility of Artificial Intelligence models but also facilitates the detection of biases, errors, and peculiar patterns in the data. The combination of FL and XAI contributes to the development of more privacy-preserving, trustworthy, and explainable AI systems, which are essential for the development of dependable and ethically sound IoMT applications. Hence, the aim of this paper is to conduct a literature review on the amalgamation of FL and XAI for IoMT. © 2024 Bentham Science Publishers."
2024,Information Fusion,10.1016/j.inffus.2023.102060,"Ahmed, S.F.; Alam, M.S.B.; Afrin, S.; Rafa, S.J.; Rafa, N.; Gandomi, A.H.","Insights into Internet of Medical Things (IoMT): Data fusion, security issues and potential solutions",,"The Internet of Medical Things (IoMT) has created a wide range of opportunities for knowledge exchange in numerous industries. The opportunities include patient empowerment, healthcare collaboration, medical education and training, remote monitoring and telemedicine, customized treatment plans, data sharing for innovation, continuous medical learning, supply chain management, public health initiatives, wearable health devices, and quality improvement initiatives. However, the adoption of IoMT faces numerous challenges regarding interoperability, data privacy, security, regulatory, and infrastructure costs. This paper aims to address the implications of data fusion in IoMT, as well as the associated security challenges and their potential solutions, which are lacking in the literature. Data collected from IoMT devices has a direct impact on the accuracy of predictions because of its quality, quantity, and relevance. With an accuracy of 99.53 % to 99.99 %, the Epilepsy seizure detector-based Naive Bayes (ESDNB) algorithm is found to be the most effective for detecting epileptic seizures in IoMT networks. However, the way data are stored must also undergo a major revolution, and all phases—collection, protection, and storage—need to be improved. The standardization of architecture and security measures may improve the detection of security threats and compromises. Methods to detect malware in cross platforms is also an avenue for future research that can effectively tackle the heterogeneity of the IoMT systems. Cryptography and blockchain technology have shown to be promising ways to increase the security of an IoMT-based system. The findings of this review will assist a wide variety of stakeholders in the healthcare ecosystem. © 2023 The Author(s)"
2024,Frontiers in Digital Health,10.3389/fdgth.2024.1259409,"Rayan, A.; Al-Ghabeesh, S.H.; Fawaz, M.; Behar, A.; Toumi, A.","Experiences, barriers and expectations regarding current patient monitoring systems among ICU nurses in a University Hospital in Lebanon: a qualitative study",,"Purpose: The aim of the study is to assess the experiences, barriers, and expectations regarding current patient monitoring systems among intensive care unit nurses at one university hospital. Methods: A qualitative exploratory study approach was adopted to test the research questions. Results: Intensive care unit personnel placed a high value on practical criteria such as user friendliness and visualization while assessing the present monitoring system. Poor alarm handling was recognized as possible patient safety hazards. The necessity of high accessibility was highlighted once again for a prospective system; wireless, noninvasive, and interoperability of monitoring devices were requested; and smart phones for distant patient monitoring and alert management improvement were required. Conclusion: Core comments from ICU personnel are included in this qualitative research on patient monitoring. All national healthcare involved parties must focus more on user-derived insights to ensure a speedy and effective introduction of digital health technologies in the ICU. The findings from the alarm control or mobile device studies might be utilized to train ICU personnel to use new technology, minimize alarm fatigue, increase medical device accessibility, and develop interoperability standards in critical care practice. 2024 Rayan, Al-Ghabeesh, Fawaz, Behar and Toumi."
2021,Periodicals of Engineering and Natural Sciences,10.21533/pen.v9i3.2220,"Tarish, H.A.",SS-FD: Internet of medical things-based patient health monitoring system,,"Internet of Medical Things (IoMT) consists of connected devices used to collect patient health information in a real-time environment. The IoMT device effectively handles medical issues by using health wearable and medical-grade wearables. Although IoMT can process the collected data, it has few pitfalls, such as interoperability of data, standardization issues, and computation complexity while detecting disease. By considering these issues, in this work, IoMT is utilized in the field of the remote patient monitoring system. Initially, the IoMT devices are placed on the human body and collect their health information continuously. The gathered details are processed using a salp swarm optimized fuzzy deep neural network (SS-FD). This system supports the patient health monitoring process with minimum low-cost consumption. The SS-FD classifier processes the obtained data; primary and emergency data is classified according to the fuzzy rule. This process improves the remote patient health data analysis and reduces the difficulties involved in the patient health analysis. Then the efficiency of the system is evaluated using experimental results. © 2021. The Author. All Rights Reserved."
2022,Trends in Biotechnology,10.1016/j.tibtech.2021.04.011,"Altay, A.; Learney, R.; Güder, F.; Dincer, C.",Sensors in blockchain,,"Blockchain, the technology behind bitcoin, has stimulated global conversation around digital decentralization to connect societies and economies. Connected low-cost sensors within Internet of Things (IoT) networks may soon perform measurements, exchange data, and make decisions automatically over decentralized networks; these systems could improve healthcare, the quality of goods, and supply chain efficiency. © 2021 Elsevier Ltd"
