Cluster ID,confidence_score,year,venue,doi,authors,title,publication_language,abstract
74,0.9971431,2023,"2023 7th International Conference on I-SMAC (IoT in Social, Mobile, Analytics and Cloud) (I-SMAC)",10.1109/I-SMAC58438.2023.10290208,N. H B; A. R; H. L; C. L S; M. Kumar S; R. Maranan,Intelligent GlucoSense: Innovations in Smart Devices for Personalized Health Monitoring,,"The constant monitoring of glucose levels is crucial for the effective management of diabetes and related conditions. With the advent of advanced technologies, glucose level monitoring systems have evolved to provide accurate and convenient solutions for individuals living with diabetes. The paper presents a comprehensive review of the various technologies and applications employed in glucose level monitoring systems. The earlier method provides an overview of the conventional methods for glucose monitoring, such as fingerstick blood glucose meters. While widely used, these methods have limitations in terms of invasiveness, discomfort, and the inability to capture continuous glucose data. To address these limitations, the proposed method discusses the emergence of non-invasive and minimally invasive techniques. system. The paper explores the integration of glucose level monitoring systems with the Blynk app to monitor the data remotely using smartphone applications and wearable devices which may incorporate the glucose and Heart Rate (HR) sensors and an OLED display for user interface. The benefits of integrations, such as enhanced user experience, remote monitoring, and data accessibility, are highlighted. The proposed wearable devices have paved the way for more accurate, convenient, and personalized glucose monitoring solutions, ultimately empowering individuals with diabetes to manage their condition effectively and lead healthier lives."
157,1.0,2022,2022 IEEE International Workshop on Metrology for Industry 4.0 & IoT (MetroInd4.0&IoT),10.1109/MetroInd4.0IoT54413.2022.9831498,N. Molinaro; E. Schena; S. Silvestri; C. Massaroni,Heart Rate Monitoring With Smartphone Built-In Frontal Digital Camera,,"Non-contact technologies are gaining much interest as promising systems for remote monitoring of physiological parameters (e.g., heart rate -HR-, respiratory rate, blood pressure, blood oxygen saturation) without interfering with the subject's comfort. Among the existing technologies, digital cameras integrated into smartphones or laptops are widely used due to their ease of use, availability, and portability. In this study, we investigated the influence of distance on the HR estimation from a video recorded with a smartphone's frontal camera. HR values were provided from a spectral analysis every 1 s. We evaluated the performances of six different algorithms to identify the best one for HR estimation simulating an occupational scenario at two distances (i.e., 0.5 m and 1 m). Data were recorded from 8 healthy volunteers of both sexes; a wearable device was used to record medical-grade ECG to estimate reference HR values. Results show that the higher the camera distance, the higher the mean absolute error (MAE): the average MAE was 1.49 bpm at 0.5 m and 2.59 bpm at 1.0 m. Moreover, Green Channel, Chrominance-based signal processing method (CHROM), and Plane Orthogonal to Skin (POS) have been identified as the best algorithms to estimate HR since they showed a better agreement with the reference system than the other algorithms."
75,0.99875677,2024,IEEE Access,10.1109/ACCESS.2024.3375871,M. Sica; O. T. Varnosfaderani; C. Crowe; L. Kenny; A. Bocchino; B. O’Flynn; D. S. Mueller; S. Tedesco; S. Timmons; J. Barton,Design of a Multi-Sensors Wearable System for Continuous Home Monitoring of People With Parkinson’s,,"Parkinson’s disease is a degenerative neurological disorder that impairs motor functions and is accompanied by a wide range of non-motor symptoms, such as sleep problems. Parkinsonism is assessed during clinical evaluations and via self-administered diaries and, based on these, the required medication therapies are provided to lessen symptoms. Tri-axial accelerometers and gyroscopes have the potential utility to objectively assess the patient’s condition and aid clinicians in their decision-making. People with Parkinson’s often have significant abnormalities in blood pressure due to comorbid age-related cardiovascular disease and orthostatic hypotension, which result in blurred vision, dizziness, and falls. Frequent blood pressure monitoring may aid in the evaluation of such events and differentiate Parkinson’s disease symptoms from those originated by hypotension. In the present paper, a novel technology for the remote monitoring of Parkinsonian symptoms is presented: the WESAA system. It consists of two devices, worn on the wrist and ankle; its main function is to record accelerations and angular velocities from these body parts, together with photoplethysmograph and electrocardiogram data. This information can be elaborated offline to measure common Parkinson’s disease motor symptoms (e.g., tremor, bradykinesia, and dyskinesia), as well as gait speed, sleep-wake cycles, and cuff-less blood pressure measurements. The overall system requirements, market overview, industrial design and ergonomics, system development, user experience, early results of the gathered inertial raw data, and validation of the photoplethysmograph and electrocardiogram signal waveforms are all thoroughly discussed. The developed technology satisfies all system requirements, and the sensors adopted provided outcomes comparable with gold standard techniques."
158,1.0,2021,"2021 7th International Engineering Conference “Research & Innovation amid Global Pandemic"" (IEC)",10.1109/IEC52205.2021.9476116,H. K. Naji; N. Goga; A. J. M. Karkar; I. Marin; H. A. Ali,Internet of things and Health Care in Pandemic COVID -19: System requirments evaluation,,"Technology adoption in healthcare services has resulted in advancing care delivery services and improving the experiences of patients. This paper presents research that aims to find the important requirements for a remote monitoring system for patients with COVID-19. As this pandemic is growing more and more, there is a critical need for such systems. In this paper, the requirements and the value are determined for the proposed system, which integrates a smart bracelet that helps to signal patient vital signs. (376) participants completed the online quantitative survey. According to the study results, Most Healthcare Experts, (97.9%) stated that the automated wearable device is very useful, it plays an essential role in routine healthcare tasks (in early diagnosis, quarantine enforcement, and patient status monitoring), and it simplifies their routine healthcare activities. I addition, the main vital signs based on their expert opinion should include temperature (66% of participants) and oxygenation level (95% of participants). These findings are essential to any academic and industrial future efforts to develop these vital wearable systems. The future work will involve implementing the design based on the results of this study and use machine-learning algorithm to better detect the COVID-19 cases based on the monitoring of vital signs and symptoms."
159,1.0,2023,2023 IEEE International Conference on Unmanned Systems (ICUS),10.1109/ICUS58632.2023.10318471,C. Deng; J. Wei; W. Ma; Z. Zhao; J. Qin,An Indoor Intelligent Care System Based on the Fusion of Vision and UWB Heterogeneous Sensors,,"The introduction of the three-child limit and the aging of the population have drawn a lot of attention. By implementing intelligent indoor care for the elderly and infants, information technology can help alleviate the social issues brought on by aging and increasing numbers of babies. This paper describes the design and implementation of an intelligent indoor care system that combines vision with heterogeneous UWB (Ultra-Wideband) sensors. Our technology can monitor the care recipients and determine human posture in real-time from the video feed by using UWB tags worn by the care recipients to track their location in real-time. As a result, the system is able to evaluate how safe the care recipient is at the moment."
160,1.0,2023,"2023 19th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)",10.1109/WiMob58348.2023.10187764,K. J. Bin; L. R. De Pretto; F. B. Sanchez; L. R. Battistella,Accuracy and precision of smartwatch for patient monitoring in Out-of-Hospital environment,,"Background: Smart watches are already capable of monitoring vital signs such as heart rate and oxygen saturation, however their numerical results can often confuse lay patients, especially the elderly. What would the accuracy results look like if the results were presented in a binary system of normal and abnormal?Aim: Evaluate the accuracy, precision and recall of the results obtained from the perspective of a lay patient.Methods: A single-centre prospective study was carried out, following 80 volunteers in a clinical trial 24 weeks each, accuracy and precision of the equipment under out-of-hospital conditions were evaluated to simulate remote home monitoring.Results: In 35 weeks of clinical study, heartbeat and oxygen saturation was collected from smartwatch and gold standard device simultaneously for 80 volunteers to determine accuracy and precision. Those data were evaluated from the perspective of normal and abnormal and presents a accuracy, precision and recall of 97%, 99% and 97% respectively for heart rate, and 77%, 94% and 81% respectively for oxygen saturation.Conclusion: Based on the results obtained, considering a home environment for layman use, the smartwatch used in this study can provide high accuracy, precision and recall for heart rate and oxygen saturation."
161,1.0,2024,2024 4th Asia-Pacific Conference on Communications Technology and Computer Science (ACCTCS),10.1109/ACCTCS61748.2024.00116,C. Bian; S. Li; B. Zhao,Intelligent Health Monitoring Device and Technology in Wireless Community Remote Medical Monitoring System on Basis of ZigBee Network,,"Currently, the demand for community health monitoring is increasing, and traditional monitoring equipment can no longer meet the requirements of remote monitoring. This article studied an intelligent health monitoring device (IHMD) in a wireless community remote medical monitoring system (RMMS) based on ZigBee network. Based on the inherent characteristics of community monitoring networks, this paper explored a CZR (Congestion Control ZigBee Routing) algorithm suitable for community monitoring networks through the study of ZigBee routing algorithm. In the hardware design of the system, the gateway module monitors and manages the entire community monitoring network, integrates and processes the received physiological data, and finally uploads it to the Internet. The main function of this module is to transmit physiological data through the ZigBee network protocol and TCP/IP (Transmission Control Protocol/Internet Protocol) protocol, serving as a bridge. This article evaluated the user effectiveness of the device by collecting evaluations and feedback from community residents on the device. User ID 001 had a first-time usage experience, with a usability score of 4, reliability score of 5, and comfort score of 4. The establishment of a community health monitoring system in this article is an effective method that is conducive to promoting nationwide health monitoring."
76,0.9984257,2024,IEEE Internet of Things Journal,10.1109/JIOT.2024.3380811,Y. Wang; T. Yang; C. Wang; F. Li; P. Hu; Y. Shen,BudsAuth: Toward Gesture-Wise Continuous User Authentication Through Earbuds Vibration Sensing,,"The surge in popularity of wireless headphones, particularly wireless earbuds, as smart wearables, has been notable in recent years. These devices, empowered by artificial intelligence (AI), are broadening their utility in areas such as speech recognition, augmented reality, pose recognition, and health care monitoring, thereby enriching user experiences through novel interactive interfaces driven by embedded sensors. However, the widespread adoption of wireless earbuds has spurred concerns regarding security and privacy, necessitating robust bespoke security measures. Despite the miniaturization of mobile chips enabling the integration of sophisticated algorithms into smart wearables, the research and industrial communities have yet to accord adequate attention to earbud security. This article focuses on empowering wireless earbuds to authenticate their legitimate users, tackling the challenges associated with conventional authentication methods. Instead of relying on input interface authentication methods like PIN or lock patterns, this research delves into leveraging inertial measurement unit (IMU) data collected during interactions with devices to extract novel biometric features, presenting an alternative approach that nonetheless confronts challenges related to signal capture and interference. Consequently, we propose and design BudsAuth, an implicit user authentication framework that harnesses built-in IMU sensors in smart earbuds to capture vibration signals induced by on-face touching interactions with the earbuds. These vibrations are utilized to deliver continuous and implicit user authentication with high precision and compatibility across various earbud models. Extensive evaluation demonstrates BudsAuth’s capability to achieve an equal error rate (EER) of 0.0003, representing an approximate 99.97% accuracy with seven consecutive samples of interactive gestures for implicit authentication."
77,0.99433917,2020,2020 IEEE International Symposium on Medical Measurements and Applications (MeMeA),10.1109/MeMeA49120.2020.9137163,M. Donati; S. Panicacci; L. Fanucci; S. Saponara; L. Ait-Ali; S. Dalmiani; P. Festa; F. Mastorci; A. Pingitore; W. Pennè; A. Celli,Improving care model for congenital heart diseases in paediatric patients using home telemonitoring of vital signs via biomedical sensors,,"About 1% of newborns have congenital heart disease at birth. This generally does not imply death, but it leads to multiple hospitalizations and outpatient visits. In addition, it results in a negative impact on quality of life for the children themselves and for their families. Telemedicine platforms can be employed in this field, to reduce the number of hospital admissions and check-ups and to improve the communication between parents/caregivers and the hospital staff. The aim of the AIR CARDIO project is to evaluate the impact, efficiency and effectiveness of a home telemonitoring system for children with congenital heart disease. The vital signs (i.e. ECG, heart rate, body temperature, body weight and oxygen saturation) are collected by some biomedical sensors and sent to a smart-hub. The smart-hub proceeds then to the synchronization with the e-Health care center, enabling the doctors to evaluate the patient’s parameters. Some questionnaires are also provided to parents/caregivers through the application, for the evaluation of the effects of the system on quality of life. In the clinical trial, which lasts 12 months, 45 patients are recruited from the U.O.C. Paediatric and Adult Congenital Cardiology - Monasterio Foundation. Preliminary results highlight suitability of the sensors selected for children and good usability of the smart-hub technology."
162,1.0,2023,2023 2nd International Conference on Edge Computing and Applications (ICECAA),10.1109/ICECAA58104.2023.10212228,S. Sivanandan; V. Muthukumar; G. Suresh; P. Anandan,Integrated System for Real-Time Health Management in Rural Areas with Medicine Dispatcher Box,,"One of the India's largest issues is providing healthcare to rural people; in rural areas, where more than 70% of the population resides and few medical facilities, disease-related mortality rates are at an all-time high. This research aims to suggest a medicine dispatcher box with temperature, heart rate, and pressure sensors as a component of a comprehensive system for rural real-time health management. The suggested system intends to lessen rural populations' challenges accessing healthcare services by offering a holistic solution that blends health monitoring and medication dispensing functions. The system design consists of a wearable patient device, a medicine dispatcher box, which administers medication based on the received health data, and a gateway device that processes and communicates the data to a cloud-based platform. The proposed system will be usable in rural areas with minimal resources because it is made to be user-friendly and economical. The viability and effectiveness of the suggested system are assessed through a series of experiments. The results demonstrate that the suggested approach can potentially enhance healthcare outcomes and accessibility in remote locations."
163,1.0,2023,2023 IEEE International Conference on Smart Internet of Things (SmartIoT),10.1109/SmartIoT58732.2023.00044,N. Abdenacer; N. N. Abdelkader; A. Qammar; F. Shi; H. Ning; S. Dhelim,Task Offloading for Smart Glasses in Healthcare: Enhancing Detection of Elevated Body Temperature,,"Wearable devices like smart glasses have gained popularity across various applications. However, their limited computational capabilities pose challenges for tasks that require extensive processing, such as image and video processing, leading to drained device batteries. To address this, offloading such tasks to nearby powerful remote devices, such as mobile devices or remote servers, has emerged as a promising solution. This paper focuses on analyzing task-offloading scenarios for a healthcare monitoring application performed on smart wearable glasses, aiming to identify the optimal conditions for offloading. The study evaluates performance metrics including task completion time, computing capabilities, and energy consumption under realistic conditions. A specific use case is explored within an indoor area like an airport, where security agents wearing smart glasses to detect elevated body temperature in individuals, potentially indicating COVID-19. The findings highlight the potential benefits of task offloading for wearable devices in healthcare settings, demonstrating its practicality and relevance."
164,1.0,2021,"2021 9th International Japan-Africa Conference on Electronics, Communications, and Computations (JAC-ECC)",10.1109/JAC-ECC54461.2021.9691431,M. Abo-Zahhad; M. S. Sayed; A. H. Abd El-Malek; A. Fawaz; A. A. Zakaria; A. E. Wahdan; M. Elsayed; A. Taghian,An IoT-based Smart Wearable System for Remote Health Monitoring,,"Internet of Things (IoT) has reshaped our lives by being part of a wide range of fields. Thus, using IoT in healthcare became highly demanded. This could be done through monitoring some of the vital health signs that provide information about the state of health. These vital signs include blood pressure, blood oxygen saturation, body temperature, and pulse rate. Besides, recognizing physical movements of the body leads to the detection of various hazards, such as falls and concussions. Being directed towards daily health monitoring, the design requirements for such device are portability, lightweight and ease of use. We can break down the process of constructing the system into four main stages: data acquisition, pre-processing the sensor readings using an embedded microprocessor, feature extraction and implementation in further recognition algorithms using a shared cloud platform, and data visualization of all vital signs in addition to callouts in case of emergency."
78,0.99824476,2023,"2023 IEEE Asia-Pacific Conference on Geoscience, Electronics and Remote Sensing Technology (AGERS)",10.1109/AGERS61027.2023.10491010,A. U; Y. Rajasekaran; B. J. J,Wristband for Elderly Individuals: Esp-32 and Arduino Nano Enabled Solution for Health Monitoring and Tracking,,"Effective healthcare monitoring and tracking solutions for senior individuals are urgently needed given the growing geriatric population and rising healthcare expenses. In order to provide a complete healthcare monitoring and tracking wristband for senior people, this research study suggests a wristwatch system using ESP-32 and Arduino N ano microcontrollers. Heart rate monitoring, fall detection, sleepwalk detection, GPS tracking, medication reminders, temperature monitoring, and an emergency SOS button are just a few of the functionalities that the wristband incorporates from a variety of sensors. Caretakers may check on the old person's health from a distance thanks to the technology, which transmits real-time health information to a specialized smartphone app. The technology sends notifications to surrounding caretakers in the event of crises or unstable health metrics. The suggested wristband has the potential to improve older people's quality of life by encouraging preventative care and allowing them to safely age in place. To solve usability and privacy issues, however, more development and user testing are essential. The results of the research indicate that this cutting-edge wristwatch technology has the potential to greatly enhance healthcare outcomes for the senior population."
79,0.99651104,2022,2022 23rd International Symposium on Quality Electronic Design (ISQED),10.1109/ISQED54688.2022.9806281,N. I. Hossain; S. Tabassum,An IoT-enabled Electronic Textile-based Flexible Body Sensor Network for Real-time Health Monitoring in Assisted Living during Pandemic,,"This paper presents a cost-effective and flexible electronic textile sensor with high sensitivity and fast response and demonstrates its versatile applications, including real-time measurements of finger kinematics, phonation, cough patterns, as well as subtle muscle movements (i.e., eye reflex). The sensor can discriminate between speech and cough patterns, thereby expanding its applications to COVID-19 detection, speech rehabilitation training, and human/machine interactions. A combination of different sensor data is essential to acquire clinically significant information. Therefore, a sensor array is interfaced with the LoRa communication protocol to establish an Internet of Things (IoT)-based electronic textile framework. The IoT integration allows remote monitoring of body kinematics and physiological parameters. Therefore, the proposed IoT-based framework holds the potential to provide real-time and continuous health monitoring to allow immediate intervention during this pandemic."
165,1.0,2023,"2023 IEEE 47th Annual Computers, Software, and Applications Conference (COMPSAC)",10.1109/COMPSAC57700.2023.00217,M. Y. Alkhawaldeh; M. Arsyad Subu; N. Al-Yateem; S. A. Rahman; F. R. Ahmed; J. M. Dias; M. E. AbuRuz; A. R. Saifan; A. A. Marzouqi; H. H. Hijazi; M. Q. Alshabi; A. Hossain,Telehealth for obstetrics and gynecology outpatinets: Improving patients’ experiences during the COVID-19 pandemic,,"Introduction: Telehealth technology and its use are not new to the field of medicine in general and OB in particular. To reduce the potential risks, make telehealth more feasible, and reduce the costs associated with its rapid adoption, it is essential to establish high-quality, evidence-based procedures for OB services. Aims: This qualitative study explored patients’ experience of receiving obstetrics and gynecological treatment via telehealth. Methods: We adopted a qualitative design. We recruited 18 women receiving care at the obstetrics and maternal and fetal medicine clinics at UMass Memorial Medical Center, Massachusetts. Semi-structured interviews were conducted and data was analyzed using qualitative thematic analysis. Results: The participants’ experience of using telehealth services emerged from the data in three themes: the experience of using modern telehealth platforms, telehealth and its perceived benefits, and telehealth and its perceived challenges. Conclusion: The overall positive experiences and consistent perceived benefits reported by most participants suggest that telehealth can be an important tool in the healthcare delivery for certain patients and situations in a post-pandemic world. This study highlighted several challenges that need to be addressed for telehealth to achieve maximum effectiveness and functionality in the future."
166,1.0,2024,2024 4th International Conference on Computer Communication and Artificial Intelligence (CCAI),10.1109/CCAI61966.2024.10603150,H. Y. Kwan,User-Focused Telehealth Powered by LLMs: Bridging the Gap Between Technology and Human-Centric Care Delivery,,"The rapid advancement of large language models (LLMs) has opened new frontiers in healthcare technology, enabling the development of intelligent and user-centric telehealth systems. This paper presents a smart telehealth system that seamlessly integrates LLMs across two primary modules: Appointment Scheduling and Teleconsultation. Adhering to the principles of user-centered design (UCD), the proposed system aims to enhance the overall telehealth experience for both patients and healthcare providers. The Appointment Scheduling Module leverages natural language processing and intelligent scheduling algorithms to streamline appointment booking and optimize resource utilization. The Teleconsultation Module harnesses LLMs for accurate symptom interpretation, clinical decision support, and personalized care delivery during remote consultations. The Clinical Decision Support Module integrates LLMs with medical knowledge bases and evidence-based guidelines, providing health care providers with real-time, tailored recommendations for diagnosis and treatment planning. Finally, the Health Data Analytics Module employs LLMs to analyze aggregated health data, uncover population health trends, and generate comprehensive reports to drive informed decision-making and advance medical research. By seamlessly integrating LLMs throughout the telehealth workflow, this system aims to improve accessibility, effectiveness, and user satisfaction with remote health care services, ultimately paving the way for more personalized, data-driven, and collaborative healthcare delivery models."
80,0.9984111,2020,2020 International Wireless Communications and Mobile Computing (IWCMC),10.1109/IWCMC48107.2020.9148175,A. Shaafi; O. Salem; A. Mehaoua,Improving Human Activity Recognition Algorithms using Wireless Body Sensors and SVM,,"The accurate individuals' activities description is an important assignments in human computer interface. Many applications can be developed based on correct and fast activity recognition, such as healthcare monitoring and fall detection applications. Human Activity Recognition (HAR) is an active research field, where some key factors still challenging and need to be enhanced for faster and accurate recognition. This paper presents a novel approach aims to improve the activity recognition time by aggregating the raw data from inertial sensors into one time series used as input, then various features are extracted from the resulted signal by dimensionality reduction procedure, Those features are used as input data for the classification algorithm without affecting the information associated with activity in the raw data. The results of the novel method showed an improvement in recognition time while retaining the same level of accuracy."
81,0.99863935,2023,2023 IEEE/SICE International Symposium on System Integration (SII),10.1109/SII55687.2023.10039043,S. Bensland; A. Paul; L. Grossmann; I. E. Hoogland; R. Riener; D. Paez-Granados,Healthcare Monitoring for SCI Individuals: Learning Activities of Daily Living through a SlowFast Neural Network,,"Continuous healthcare monitoring is a prevalent need for the spinal cord injured (SCI) population to mitigate the risk of secondary health conditions and develop preventive methods. In this paper, we developed an embodied system for remote monitoring and classification of activities of daily living (ADL). We propose a framework for sensor transfer learning to recognize these activities from simple and short samples through label transferring from a deep SlowFast network on video data. Multiple wearable devices were included and synchronized in this study to capture physiological data as well as posture and movement from acceleration and pressure distribution. Furthermore, we propose a pipeline of data capturing for automatically creating a ground truth dataset of different ADLs. Results from a pilot training with eight users in 15 minutes task recordings over eight different tasks produced a weighted accuracy on F1-score of 77% in correctly classifying ADLs. Although extending the data is required to increase precision, we showed a successful method for monitoring and classification of specific activities in SCI with up to 91% in accuracy. Further work will focus on extending to multi-class soft labelling for achieving usability in complex situations."
167,1.0,2021,IEEE Journal of Biomedical and Health Informatics,10.1109/JBHI.2020.3012621,A. Angelucci; D. Kuller; A. Aliverti,A Home Telemedicine System for Continuous Respiratory Monitoring,,"This article presents a continuous home telemonitoring system for chronic respiratory patients using 5G connectivity developed in partnership with Vodafone as a part of the 5G Trial in Milan established by the Italian Ministry of Economic Development. The system features a wearable respiratory and activity monitor, an environmental sensor and a pulse oximeter sending the data through a 5G router to a Multi-Edge Computing server, incorporated in the Vodafone 5G infrastructure, where they are stored and accessible for visualization. In particular, activity, respiratory and environmental data are continuously streamed and collected. The solution has been tested on 18 healthy volunteers during non-supervised recordings lasting at least 48 hours. The combination of recognized activities and associated respiratory parameters provided statistically significant variations in breathing patterns between one activity and the other, thus giving more complete information to the clinicians than previously studied telemedicine systems based on spot-checks. In particular, statistically significant differences are found in tidal volume and minute ventilation between horizontal and vertical postures (p < 0.001) and between vertical postures and dynamic activities (p < 0.001); the respiratory rate shows statistically significant differences between horizontal and vertical postures (p < 0.001). Some environmental parameters have different mean values between day and night, such as carbon dioxide (p < 0.001). Trials on patients are needed to further study this telemedicine solution and make it commercially available in the future. The main further technical development suggested is the use of commercial 5G smartphones as routers, in order to make the system usable outside of home settings."
82,0.9984672,2022,2022 30th Signal Processing and Communications Applications Conference (SIU),10.1109/SIU55565.2022.9864754,B. Bostan; Y. Şenol; G. Aşcioğlu,Performance Comparison of Machine Learning Algorithms for Human Activity Recognition,,"Human activity monitoring and recognition is one of the significant focuses for researchers recently due to the concerns regarding improvements of the healthcare, surveillance and many others that includes human-machine interactions. The data collected because of advances in sensor technology and the machine learning algorithms enable the work in the field of recognition of human activities to progress. Life quality of especially elderly people highly benefits from the activity monitoring and recognition research. This study aims to collect data from multiple activities and train multiple machine learning algorithms using the recorded data. For this purpose, a total of two wireless sensors were placed on the ankle and calf regions of the subjects on one leg, and the data obtained from these sensors were used in decision tree, artificial neural network, and deep learning algorithms. The performance of the algorithms was evaluated with the F1 score metric. The results show that the most suitable algorithm for this dataset is the deep learning algorithm with an average F1 score of 0.989."
83,0.9990347,2020,IEEE Access,10.1109/ACCESS.2020.3005638,H. Calderón-Gómez; L. Mendoza-Pittí; M. Vargas-Lombardo; J. M. Gómez-Pulido; J. L. Castillo-Sequera; J. Sanz-Moreno; G. Sención,Telemonitoring System for Infectious Disease Prediction in Elderly People Based on a Novel Microservice Architecture,,"This article describes the design, development and implementation of a set of microservices based on an architecture that enables detection and assisted clinical diagnosis within the field of infectious diseases of elderly patients, via a telemonitoring system. The proposed system is designed to continuously update a medical database fed with vital signs from biosensor kits applied by nurses to elderly people on a daily basis. The database is hosted in the cloud and is managed by a flexible microservices software architecture. The computational paradigms of the edge and the cloud were used in the implementation of a hybrid cloud architecture in order to support versatile high-performance applications under the microservices pattern for the pre-diagnosis of infectious diseases in elderly patients. The results of an analysis of the usability of the equipment, the performance of the architecture and the service concept show that the proposed e-health system is feasible and innovative. The system components are also selected to give a cost-effective implementation for people living in disadvantaged areas. The proposed e-health system is also suitable for distributed computing, big data and NoSQL structures, thus allowing the immediate application of machine learning and AI algorithms to discover knowledge patterns from the overall population."
168,1.0,2020,IEEE Engineering Management Review,10.1109/EMR.2020.3032943,M. Berquedich; A. Berquedich; O. Kamach; M. Masmoudi; A. Chebbak; L. Deshayes,Developing a Mobile COVID-19 Prototype Management Application Integrated With an Electronic Health Record for Effective Management in Hospitals,,"This article aimed to develop a mobile application for the management of coronavirus disease 2019 (COVID-19). We analyzed the pilot version with satisfaction through a survey and an interview with health workers from Sidi Said, a local hospital located in Meknès, Morocco, which receives patients suffering from COVID-19. Methods: We have formed a team effort that involves health professionals, specialists from various fields and who participated in the design process of this project. It is a review of the existing literature and interviews with health professionals seeking to trace all the functions of this application. The user interface graphics, whether at the hospital or patient application level, were reviewed for effective usability by a multidisciplinary team. After having had to develop the pilot version of the application, the usefulness and the gratitude of the application were evaluated by eight patients and carers by means of a utility test, based on a real scenario, a utility survey. The objective is to ensure communication between the mobile application and the decision support application at the emergency services level to facilitate the detection of people who had developed COVID-19 as well as follow-up at home for detected patients. Results: The COVID-19 mobile management application provides capture functions and can afford information that helps in the prescription of appropriate drugs to patients at home. It is used to identify people who have been in contact with people who have tested positive for COVID-19, to carry out a large-scale screening by sending alert messages to these people, and to follow up via geolocation. There is also the possibility via Bluetooth, for the monitoring of patients without the activation of the Geolocation option. The approach adopted aims to reduce congestion in hospitals by identifying people suffering from respiratory illnesses or who may be contaminated, and monitoring them remotely. We offered six functions to achieve the objective of this project. Main: Respiratory crisis journal, medication recall, appointment, survey of people contacted, personal equipment and dashboard, daily traceability and monitoring, and geolocation. We have integrated the application of the electronic healthcare registration system in hospitals. To simplify usability, the frequently used functions, which are relatively important, can be found on the main page under the heading “COVID-19 monitoring” (in French: COVID-19 monitoring), and “Medication log” (in French: Journal medication). In addition, during graphic design, art therapy was used to improve the psychological stability of the patient. Eight participants were employed for the evaluation. For scenario-based tasks, out of ten tasks, all participants can record the entries in detail. The system use scale score was 94 points, indicating that the system was satisfactory for the patients and the staff who tested and manipulated it. Conclusion: This article confirmed that patients were satisfied with the follow-up at home and with the caregivers of the hospital. In addition, this made it possible to accurately record their symptoms and, therefore, facilitated an early detection of COVID-19. This was very useful for analyzing crisis trends, responding to a broader detection, avoiding contamination within the same family and provide effective support for COVID-19 positive patients at home. Through integration with the electronic health record, patient health care information can be used by health care decision-makers to manage treatment plans and support medical interventions. Currently, all patients who have been followed remotely are cured. We intend to generalize this concept for the monitoring of other diseases than COVID-19 later."
169,1.0,2020,IEEE Journal of Translational Engineering in Health and Medicine,10.1109/JTEHM.2019.2955947,S. Suresh; B. S. Duerstock,Automated Detection of Symptomatic Autonomic Dysreflexia Through Multimodal Sensing,,"Objective: Autonomic Dysreflexia (AD) is a potentially life-threatening syndrome which occurs in individuals with higher level spinal cord injuries (SCI). AD is caused by triggers which can lead to rapid escalation of pathophysiological responses and if the trigger is not removed, AD can be fatal. There is currently no objective, non-invasive and accurate monitoring system available to automatically detect the onset of AD symptoms in real time in a non-clinical setting. Technology or Method: We developed a user-independent method of symptomatic AD detection in real time with a wearable physiological telemetry system (PTS) and a machine learning model using data from eleven participants with SCI. Results: The PTS could detect onset of AD symptoms with an average accuracy of 94.10% and a false negative rate of 4.89%. Conclusions: The PTS can detect the onset of the symptoms AD with high sensitivity and specificity to assist people with SCIs in preventing the occurrence of AD. It would enable persons with high level SCIs to be more independent and pursue vocational activities while granting continuous medical oversight. Clinical Impact: The PTS could serve as a supplementary tool to current solutions to detect the onset of AD and prepare individuals who are newly injured to be better prepared for AD episodes. Moreover, it could be translated into a system to encourage individuals to practice better healthcare management to prevent future occurrences."
