Cluster ID,confidence_score,year,venue,doi,authors,title,publication_language,abstract
120,1.0,2024,"2024 International Conference on Smart Systems for Electrical, Electronics, Communication and Computer Engineering (ICSSEECC)",10.1109/ICSSEECC61126.2024.10649524,G. Santhanamari; A. M. R; A. P; J. M; T. R; D. D. P,Digital Health Tracker,,"The advent of Internet of Things (IoT) technology has sparked a revolution in healthcare, empowering the development of innovative solutions for remote patient monitoring. In this project, the Digital Health Tracker represents a pioneering effort to leverage IoT devices and online platforms for real-time monitoring of vital signs. This project focuses on monitoring two critical parameters, heartbeat rate and body temperature, using sensors interfaced with an Arduino Uno microcontroller, along with the ESP32 Wi-Fi module for internet connectivity. The collected data is transmitted to cloud-based platforms such as ThingSpeak and Google Sheets, facilitating remote access and analysis by healthcare providers. Additionally, an emergency panic button feature enables patients to summon immediate alerts via email or SMS to designated contacts, further enhancing patient safety. By seamlessly integrating hardware components, cloud services, and alert systems, the Digital Health Tracker offers a comprehensive solution for enhancing patient care and accessibility. The Digital Health Tracker represents a comprehensive solution to enhance patient care and accessibility, marking a significant stride towards the future of healthcare through IoT-enabled remote monitoring and intervention."
121,1.0,2023,2023 IEEE International Symposium on Smart Electronic Systems (iSES),10.1109/iSES58672.2023.00098,J. A. P; A. Shankar; A. N. JR; P. Gaur; S. S. Kumar,Smart Non-Invasive Real-Time Health Monitoring using Machine Learning and IoT,,"The paper explores a novel approach to health care using Machine Learning and the Internet of Things (IoT) to create a non-invasive real-time health monitoring system. The system uses IoT devices like wearable sensors, smart medical devices, and mobile applications to collect health-related data, including vital signs, activity levels, sleep patterns, and environmental factors. This data is integrated into a centralized cloud-based platform for accessibility and security. Machine Learning algorithms are used to process and interpret the data, detecting anomalies and predicting potential health issues. This allows for personalized health insights and early intervention in preventive healthcare. The system supports user-friendly interfaces, allowing individuals to actively engage in their own health management. Patients, caregivers, and healthcare professionals can access intuitive dashboards and receive notifications or alerts when abnormalities are detected, promoting informed decision-making and timely medical interventions. The Smart Non-Invasive Real-Time Health Monitoring system has the potential to transform the healthcare industry by changing the emphasis from responding to illnesses after they occur to actively preventing them beforehand."
122,1.0,2023,2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),10.1109/ICCCNT56998.2023.10306402,A. Gupta; V. Kumar; A. Kumar; S. Tripathi,Exploring advantages and difficulties of Internet of Things (IoT) in Health care,,"The Internet of Things, with its expanding range of use cases across disciplines, has significantly altered the way we live. One example of an application of the Internet of Things is in the healthcare industry, which links internet-connected gadgets, machinery, patients, and medical professionals. When it comes to healthcare costs, the necessity and accessibility of resources, and personal care in general, particularly for older members of society, healthcare has emerged as a key socioeconomic concern in recent years. This new trend in healthcare has made it feasible for doctors to provide remote monitoring, chronic illness management, and seniors care of patients located in remote areas, and it has even made it possible for doctors to care for patients who are institutionalized so long as they remain connected to the internet. The widespread adoption of the Internet of Things (IoT) in healthcare and other similar technologies has helped to tackle a number of problems by utilizing remote monitoring, telemedicine, sensors, and other technologies. However, it seems difficult to accomplish widespread adoption because of considerations such as the need to protect users' privacy and the security of their data, the administration of massive amounts of data, scalability, upgradeability, etc. This new trend is both efficient and clever. The advantages and difficulties of trends in healthcare, which have altered the conventional healthcare system by making health management more effective via to their applications, are discussed in this study."
58,0.99918354,2024,"2024 IEEE 4th International Conference on Electronic Communications, Internet of Things and Big Data (ICEIB)",10.1109/ICEIB61477.2024.10602609,M. T. B. Bonifacio; J. M. B. De Austria; R. G. Garcia,IoT Medical Device with Digital Signal Processing for Photoplethysmography Derived Respiratory Rate,,"Self-monitoring respiratory and cardiac health is challenging without proper equipment and medical knowledge. While Masimo offers ideal remote monitoring through a pulse oximeter, device accessibility is still a significant issue. Thus, we designed a novel device designed for remote monitoring of vital signs using the Internet of Things (IoT) technology and sensor technology in healthcare. Leveraging the capabilities of the modest MAX30102 sensor and ESP32 microcontroller, the device integrates seamlessly with IoT networks, enabling real-time transmission of heart and respiratory rate (RR) data with general assessment feedback to a convenient cellphone application. A sophisticated digital signal processing (DSP) algorithm was implemented in the device, which accurately derives RR from photoplethysmography (PPG) heart rate signals. This DSP-based device ensures precision in RR measurement and facilitates self-monitoring. Mean Squared Error (MSE) and Bland-Altman analysis results demonstrated the device's accuracy and reliability in capturing vital sign data. By bridging IoT capabilities with advanced DSP techniques, the device is a promising solution for remote patient monitoring to improve healthcare."
123,1.0,2023,2023 2nd International Conference on Edge Computing and Applications (ICECAA),10.1109/ICECAA58104.2023.10212228,S. Sivanandan; V. Muthukumar; G. Suresh; P. Anandan,Integrated System for Real-Time Health Management in Rural Areas with Medicine Dispatcher Box,,"One of the India's largest issues is providing healthcare to rural people; in rural areas, where more than 70% of the population resides and few medical facilities, disease-related mortality rates are at an all-time high. This research aims to suggest a medicine dispatcher box with temperature, heart rate, and pressure sensors as a component of a comprehensive system for rural real-time health management. The suggested system intends to lessen rural populations' challenges accessing healthcare services by offering a holistic solution that blends health monitoring and medication dispensing functions. The system design consists of a wearable patient device, a medicine dispatcher box, which administers medication based on the received health data, and a gateway device that processes and communicates the data to a cloud-based platform. The proposed system will be usable in rural areas with minimal resources because it is made to be user-friendly and economical. The viability and effectiveness of the suggested system are assessed through a series of experiments. The results demonstrate that the suggested approach can potentially enhance healthcare outcomes and accessibility in remote locations."
124,1.0,2022,2022 IEEE 2nd Mysore Sub Section International Conference (MysuruCon),10.1109/MysuruCon55714.2022.9972407,A. Juyal; P. Negi,Retracted: Patient Healthcare Analysis and Emergency Alerting using Adaptive Neuro Fuzzy Technique,,"There have already been initiatives to use the new technology in numerous areas to improve the standards of human existence as a result of technological advancement and sensor shrinking. The healthcare industry is one significant field of research where the concept has been adopted. Health services are extraordinarily expensive for the individuals who need them, and this is particularly true in developing nations. As a consequence, this research is an effort to address a contemporary healthcare issue in society. The creation of a remote healthcare system was the project’s principal goal. There are three primary components to it. The first step involved employing sensors for detecting the patient’s vital signs, the second involved transmitting the data to cloud storage, and the final step involved making the detected information available for enabling remote visuals. A doctor or caretaker can remotely access the data and track a patient’s health improvement from a location other than the hospital. The Internet of Things (IoT) principles have been widely applied to connect the available medical resources and provide patients with intelligent, dependable, and efficient healthcare. Among the ideas that can harness the benefits of the IoT to enhance the sufferer’s lifestyle is health monitoring for dynamic and supported living. We have provided an IoT system that has been specially designed for smart healthcare in this project. The proposal’s goal was to develop a Remote Health Monitoring System that could be created using readily accessible local sensors in order to keep costs low if it were to be mass produced. As a result, the presented architecture gathers sensor data using an Arduino microcontroller and transmits it to the cloud for processing and analysis before being made available for remote viewing. In the event of any emergencies, corrective actions depending on the evaluated data can be communicated back to the doctor or guardian by email and SMS notifications."
125,1.0,2024,2024 IEEE International Conference on Advanced Systems and Emergent Technologies (IC_ASET),10.1109/IC_ASET61847.2024.10596141,A. Mehrotra; P. Ashok; S. Sudheer; S. Dasamandam; K. Panimozhi,Enhancing Elderly Care: Remote Glucose Monitoring for Health and Independence,,"This paper presents a comprehensive approach to non-invasive glucose monitoring for elderly diabetic patients by integrating machine learning algorithms, loT devices, and cloud computing. The literature review surveys existing re-search on ML algorithms and loT devices, revealing challenges in accuracy, portability, and cost-effectiveness. Building upon this, the proposed model employs the Support Vector Machine (SVM) algorithm for non-invasive glucose monitoring, utilizing MAX30100 sensors and ESP32 microcontrollers for real-time predictions. Cloud computing is integrated through Digilocker, ensuring secure storage and offline accessibility of sensitive health data. The loT parts include MAX30100 sensors, ESP32 micro-controllers, a 16x2 LCD screen, and Power Supply vl.2, forming the core of the continuous glucose monitoring (CGM) system. Implementation strategies involve data aggregation, visualization, and analysis, with considerations for challenges such as limited data storage and app integration. The model aims to provide an effective and user-friendly CGM system, addressing existing challenges and empowering elderly diabetic patients with real-time insights into their glucose levels. The paper concludes by discussing the potential impact of the proposed model on diabetes management and emphasizing the need for further research and development to enhance its capabilities."
59,0.99851227,2021,"2021 14th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)",10.1109/CISP-BMEI53629.2021.9624436,S. R. Haque; S. S. Saha; H. A. Chowdhury; T. R. Ferdous; A. S. Chowdhury; R. H. Shihab; J. -u. N. Choudhury; D. A. F. K. Choudhury; T. Rahman,A Cost-Effective Solution for Real Time Remote Monitoring of Vital Signs in Patients,,"The outbreak of COVID-19 hit the world with an incomparable magnitude and introduced new challenges in the diagnosis and treatment of patients. Personal interactions have suddenly become dangerous which can be reduced by the use of digital technology in healthcare. Towards this, we have developed a low-cost remote vital sign monitoring system (VSM) that can be used at hospitals as well as at home for continuous and long-term monitoring of different clinical status, and provide extended support to the vulnerable patients. The proposed VSM has been designed with four layers: sensing layer, data processing layer, networking layer, and applications layer. It comes with three units: a wrist unit, a bedside monitor and a web-based graphical user interface (GUI) accessible by the nurse, physician or attendants remotely from anywhere. The effectiveness of measurement, transmission, and remote monitoring has been demonstrated by experiments. The system is designed with open source and low-cost hardware devices to ensure that it can be afforded and implemented in low resource settings of the developing countries. The proposed system can provide an effective way of delivering care to more patients while protecting everyone involved from infection."
126,1.0,2024,2024 International Conference on Emerging Innovations and Advanced Computing (INNOCOMP),10.1109/INNOCOMP63224.2024.00047,J. Singh; N. A. Shelke; K. Upreti; P. Divakaran; N. Lingareddy; S. Deepika,Enhancing Patient Well-Being in Healthcare Through the Integration of IoT and Neural Network,,"This study analyses the revolutionary integration of Internet of Things (IoT) structures in healthcare through a complete examination of outstanding case research. The first case study focuses on real-time patient fitness monitoring in a clinic setting. The suggested device utilizes an Internet of Things-ready device that has many sensors, including oxygen, pressure, and temperature sensors. The issues of forecasting patient health in advance are handled with the deployment of machine learning models, notably Artificial Neural Networks (ANN), Decision Trees (DT), and Support Vector Machines (SVM). The second case study analyses IoT's effect on patient-precise medication identification and remote fitness monitoring, uncovering issues associated with accessibility, pricing, and human interfaces. Proposed alternatives, which incorporates greater education, increased accessibility, and user-pleasant interfaces with robust technical assistance, have been evaluated with 30 patients over a three-month duration. The results reveal a great growth in impacted person health, along with heightened attention of periodic health monitoring. The results highlight how IoT technologies may transform healthcare procedures by offering pro-active solutions for patients' well-being. This study offers insightful information that may be used to solve practical issues, promote patient-centered solutions, and broaden the scope of the healthcare period. A significant step towards a patient-centered and technologically advanced healthcare environment, the successful outcomes validate the capacity for sustained innovation, cooperation, and improvement in the integration of IoT systems for optimal patient care."
60,0.9954363,2024,2024 IEEE International Conference on Flexible and Printable Sensors and Systems (FLEPS),10.1109/FLEPS61194.2024.10604212,L. Yang,Wearable On-Skin Chemo-sensors,,"In an increasingly health-aware population and a move towards remote diagnostics, remote healthcare monitoring and cloud-based med-tech, we tap on the ubiquitous and unlimited reservoir of on-skin biomarkers, including sweat metabolites, in developing a wearable, non-invasive, continuous and real-time sensor – a printed, multiplexed biosensor. Such a device can be colorimetric or electrochemical in its sensing mechanism. Our integrated devices are designed and developed with scalability and translation in mind – ensuring printability (for scalable manufacturing), ease of fabrication routes, and solid-state and miniaturised prototype. In particular, we emphasize on wearable chemo-sensors that allow for non-invasive continuous monitoring of chemical markers from our body (skin) without the presence of bodily fluid, enabling a wide range of use-cases and accessible populations. In such devices, enabling chemo-sensing without a fluidic environment [1] , and addressing the need of a stable, sensitive and selective enzyme complex for the sensor [2] , are two key challenges."
61,0.9957769,2020,2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),10.1109/EMBC44109.2020.9176074,M. M. Hasan Shandhi; M. Aras; S. Wynn; J. Fan; J. A. Heller; M. Etemadi; L. Klein; O. T. Inan,Cardiac Function Monitoring for Patients Undergoing Cancer Treatments Using Wearable Seismocardiography: A Proof-of-Concept Study,,"Advances in cancer therapeutics have dramatically improved the survival rate and quality of life in patients affected by various cancers, but have been accompanied by treatment-related cardiotoxicity, e.g. left ventricular (LV) dysfunction and/or overt heart failure (HF). Cardiologists thus need to assess cancer treatment-related cardiotoxic risks and have close followups for cancer survivors and patients undergoing cancer treatments using serial echocardiography exams and cardiovascular biomarkers testing. Unfortunately, the cost-prohibitive nature of echocardiography has made these routine follow-ups difficult and not accessible to the growing number of cancer survivors and patients undergoing cancer treatments. There is thus a need to develop a wearable system that can yield similar information at a minimal cost and can be used for remote monitoring of these patients. In this proof-of-concept study, we have investigated the use of wearable seismocardiography (SCG) to monitor LV function non-invasively for patients undergoing cancer treatment. A total of 12 subjects (six with normal LV relaxation, five with impaired relaxation and one with pseudo-normal relaxation) underwent routine echocardiography followed by a standard six-minute walk test. Wearable SCG and electrocardiogram signals were collected during the six-minute walk test and, later, the signal features were compared between subjects with normal and impaired LV relaxation. Pre-ejection period (PEP) from SCG decreased significantly (p <; 0.05) during exercise for the subjects with impaired relaxation compared to the subjects with normal relaxation, and changes in PEP/LV ejection time (LVET) were also significantly different between these two groups (p <; 0.05). These results suggest that wearable SCG may enable monitoring of patients undergoing cancer treatments by assessing cardiotoxicity."
127,1.0,2023,IEEE Sensors Journal,10.1109/JSEN.2023.3278841,M. Aravindan; J. S. R. Alex; S. S; S. V. Sri; A. F. A; R. P. K. P,Fetal Health Assessment Through Remote Fetal Phonocardiography and Electrohysterography: Wearable Wireless Device Using Shakti Processor,,"Pregnant women and neonates are the most affected demographic group by the shortfall of accessible healthcare. In this work, we aimed to improve obstetric facilities in rural India by proposing a remote maternal health monitoring device in which pregnant women can avail healthcare services without long-distance travel. We designed and developed a prototype of the proposed device using the open-source Shakti processor to provide remote real-time monitoring of the fetal heart rate (FHR) and uterine contractions for the detection of any abnormalities. Fetal phonocardiography (PCG) signal was picked up using an acoustic sensor, while the electrohysterography (EHG) signal was acquired using surface electrodes placed on a pregnant woman. The placement of the sensor and electrodes was referred by an obstetrician. The system was placed on ten pregnant women in their last trimester with their informed consent and the monitored parameters were validated by a clinician. The obtained FHR and uterine contractions were compared with that from standard clinical devices and the results from the proposed device were observed to be comparable with that of the standard devices."
128,1.0,2022,IEEE Access,10.1109/ACCESS.2022.3192390,M. Opoku Agyeman; A. F. Guerrero; Q. -T. Vien,Classification Techniques for Arrhythmia Patterns Using Convolutional Neural Networks and Internet of Things (IoT) Devices,,"The rise of Telemedicine has revolutionized how patients are being treated, leading to several advantages such as enhanced health analysis tools, accessible remote healthcare, basic diagnostic of health parameters, etc. The advent of the Internet of Things (IoT), Artificial Intelligence (AI) and their incorporation into Telemedicine extends the potential of health benefits of Telemedicine even further. Therefore, the synergy between AI, IoT, and Telemedicine creates diverse innovative scenarios for integrating cyber-physical systems into medical health to provide remote monitoring and interactive assistance to patients. Data from World Health Organization reports that 7.4 million people died because of Atrial Fibrillation (AF), recognizing the most common arrhythmia associated with human heart rate. Causes like unhealthy diet, smoking, poor resources to go to the doctor and based on research studies, about 12 and 17.9 million of people will be suffering the AF in the USA and Europe, in 2050 and 2060, respectively. The AF as a cardiovascular disease is becoming an important public health issue to tackle. By using a systematic approach, this paper reviews recent contributions related to the acquisition of heart beats, arrhythmia detection, IoT, and visualization. In particular, by analysing the most closely related papers on Convolutional Neural Network (CNN) and IoT devices in heart disease diagnostics, we present a summary of the main research gaps with suggested directions for future research."
129,1.0,2024,2024 10th International Conference on Communication and Signal Processing (ICCSP),10.1109/ICCSP60870.2024.10543610,S. Rajarajan; T. Kowsalya; N. S. Gupta; P. M. Suresh; P. Ilampiray; S. Murugan,IoT in Brain-Computer Interfaces for Enabling Communication and Control for the Disabled,,"The proposed system integrates Internet of Things (IoT) technologies with Brain-computer interfaces to improve disability-related communication and control. BCIs may directly communicate between the brain and external equipment, providing a lifeline for persons with severe physical restrictions. Incorporating IoT concepts may boost BCI efficacy. Integration of BCI with IoT technology demonstrates unique advantages. BCIs may be connected to the IoT framework to provide a more flexible and comprehensive communication and control environment. Thanks to IoT connection, BCIs can seamlessly interface with assistive devices, home automation systems, wearables, and digital platforms. Interconnectedness expands BCIs’ reach, improves user experiences, and allows creative applications. It shows how IoT-enabled BCIs may help disabled people connect with their surroundings, enhance their quality of life, and recover independence. The study discusses data security, privacy, latency, and device compatibility difficulties while integrating various technologies. This combination promises immediate practicality and future progress in both sectors, creating a more comprehensive and accessible digital world."
130,1.0,2022,2022 IEEE 2nd Mysore Sub Section International Conference (MysuruCon),10.1109/MysuruCon55714.2022.9972349,B. Alte; A. Vidhate,MAC Protocol Selection and Performance Analysis in Wireless Body Area Networks,,"Over the last few decades, health monitoring systems based on wireless sensor networks have seen an exceptional surge in popularity. Wireless body area networks (WBANs) play a crucial role in enhancing the efficiency of medical services via a remote monitoring environment. Several small battery-operated implanted or wearable sensors in WBAN have many challenges in improving energy, quality, and operational performance. Prioritizing sensor nodes, selecting a sink node, and reducing control packet overheads are all ways to save energy while still handling emergency data, which has always been a significant problem for Wireless Body Area Networks (WBAN). Various researchers proposed a modified super-frame architecture of the MAC layer for efficient energy utilization, emergency traffic management, reliability, etc. In this paper, we have discussed significant observations of different MAC layers along modified super-frame architectures proposed by numerous researchers. Later, we provided comparative simulation observations of IEEE 802.15.4 and IEEE 802.15.6. By utilizing Guaranteed Time Slot (GTS) and polling mechanism, these results focus on providing decisive factors for selecting the acceptable MAC protocol in the medical context. Finally, we have provided a conclusion of our analysis for selecting the appropriate MAC protocol in WBAN."
62,0.9994767,2022,2022 4th International Conference on Sustainable Technologies for Industry 4.0 (STI),10.1109/STI56238.2022.10103327,M. Rejwan Uddin; P. Das; M. Hasan Rafi; M. Ahsan; M. Hasan,Cloud-Based Solar-Powered Remote Sensing and Monitoring for Severely Ill Patients Vitals to Ensure Appropriate Treatment and Medical Team Safety,,"Currently, a big issue is people’s inability to gain entry to health monitoring systems. Internet of Things (IoT) based solutions to remotely track a patient’s vitals are abundant in the fight against this issue. In this article, an IoT based health monitoring system that can track the patient’s core body temperature and heart rate remotely for remote or fatally infected areas, has been developed. With this device, doctors may get accurate readings on the patient’s vitals every 10 seconds. This system will collect that data from the patient’s body and transmit it to an IoT cloud platform. This will make the information accessible from anywhere with an internet connection. The patient’s condition can be tracked in real time, where it can be accessed by the treating physician or other authorized personnel. For remote camping, power efficient solar-battery system also initialized to empower low power medical equipment with vaccine storage to ensure remote health facilities. The system performance was evaluated and presented with field implementation."
63,0.9994779,2024,IEEE Access,10.1109/ACCESS.2024.3446994,M. N. Zahid; Z. Gaofeng; T. Sadiq; H. u. Rehman; M. S. Anwar,A Comprehensive Study of Chipless RFID Sensors for Healthcare Applications,,"The demand for low-cost healthcare solutions has been increasing and the use of Internet of Things (IoT) devices is becoming more common. IoT devices have the potential to monitor vital health parameters of patients remotely, providing early detection of health problems and reducing medical costs. Chipless RFID sensors, combined with IoT technology, offer cost-effective solutions for healthcare applications. These sensors have significance for remote data collection, object tracking, authentication, and security. In recent years, there has been a growing attention on the design and development of chipless sensors for monitoring health. This paper provides an extensive review of chipless RFID sensors, including their functioning, fabrication techniques, and classifications. The paper further addresses the various smart sensing materials used in chipless RFID sensors, along with challenges and future trends. The IoT-based health monitoring system permits patients to be tracked 24/7 and provides rapid health consultations from doctors in distant places. The technology also allows guardians or family members to remotely monitor patients, which is regarded as one of the most significant benefits of saving human lives. Overall, this review article provides a comprehensive investigation of the potential advantages of chipless RFID sensors and IoT-based systems for healthcare monitoring, paving the way for cost-effective, easily accessible, and reliable healthcare solutions."
131,1.0,2022,"2022 14th International Conference on Electronics, Computers and Artificial Intelligence (ECAI)",10.1109/ECAI54874.2022.9847480,M. Ianculescu; D. N. Nicolau; A. Alexandru,Ensuring the Completeness and Accuracy of Data in a Customizable Remote Health Monitoring System,,"Providing health care with the extensive support brought by Remote Health Monitoring Systems (RHMS) is compulsory relied on a comprehensive and strict management of health data, due to its sensitive feature, amount, complexity and heterogeneity. As the quality, responsiveness, efficiency and reliability of the associated medical outcomes basically depends on the quality and accessibility of health data, specific attention must be paid on ensuring its completeness and accuracy. RO- SmartAgeing system is such a RHMS in which specific tasks and methods are targeted to ensure a strict control of collected data that is stored and further processed for sustaining proactive and preventative health care in an age-friendly smart environment."
132,1.0,2020,IEEE INFOCOM 2020 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS),10.1109/INFOCOMWKSHPS50562.2020.9162735,D. Połap; G. Srivastava; A. Jolfaei; R. M. Parizi,Blockchain Technology and Neural Networks for the Internet of Medical Things,,"In today's technological climate, users require fast automation and digitization of results for large amounts of data at record speeds. Especially in the field of medicine, where each patient is often asked to undergo many different examinations within one diagnosis or treatment. Each examination can help in the diagnosis or prediction of further disease progression. Furthermore, all produced data from these examinations must be stored somewhere and available to various medical practitioners for analysis who may be in geographically diverse locations. The current medical climate leans towards remote patient monitoring and AI-assisted diagnosis. To make this possible, medical data should ideally be secured and made accessible to many medical practitioners, which makes them prone to malicious entities. Medical information has inherent value to malicious entities due to its privacy-sensitive nature in a variety of ways. Furthermore, if access to data is distributively made available to AI algorithms (particularly neural networks) for further analysis/diagnosis, the danger to the data may increase (e.g., model poisoning with fake data introduction). In this paper, we propose a federated learning approach that uses decentralized learning with blockchain-based security and a proposition that accompanies that training intelligent systems using distributed and locally-stored data for the use of all patients. Our work in progress hopes to contribute to the latest trend of the Internet of Medical Things security and privacy."
133,1.0,2020,2020 International Wireless Communications and Mobile Computing (IWCMC),10.1109/IWCMC48107.2020.9148287,S. K. Kharroub; K. Abualsaud; M. Guizani,Medical IoT: A Comprehensive Survey of Different Encryption and Security Techniques,,"Recently, there is a revolution in internet of things (IoT) technologies. Research advancements in this field proved to be very useful to automate daily tasks, it quickly reached the medical field resulting in the creation of a new research term called Internet of Medical Things (IoMT). Medical IoT devices have many applications that adds accessibility and reach to the medical field. Such applications vary from remote patient monitoring, remote surgery, and many more health-related tasks. Medical IoT applications require precise readings of biometrics and real time haptic feedback to work as intended without putting any risk on the human life. With all of these IoT medical applications, securing the information becomes a priority. Any un-intentional modification in a biometric reading can prove to be fatal in most scenarios. In this paper, we try to survey the current state-of-the-art encryption techniques that provide different solutions with varying levels of security."
134,1.0,2023,IEEE Transactions on Emerging Topics in Computing,10.1109/TETC.2023.3274189,F. Demrozi; C. Turetta; P. H. Kindt; F. Chiarani; R. A. Bacchin; N. Valè; F. Pascucci; P. Cesari; N. Smania; S. Tamburin; G. Pravadelli,A Low-Cost Wireless Body Area Network for Human Activity Recognition in Healthy Life and Medical Applications,,"Moved by the necessity, also related to the ongoing COVID-19 pandemic, of the design of innovative solutions in the context of digital health, and digital medicine, Wireless Body Area Networks (WBANs) are more and more emerging as a central system for the implementation of solutions for well-being and healthcare. In fact, by elaborating the data collected by a WBAN, advanced classification models can accurately extract health-related parameters, thus allowing, as examples, the implementations of applications for fitness tracking, monitoring of vital signs, diagnosis, and analysis of the evolution of diseases, and, in general, monitoring of human activities and behaviours. Unfortunately, commercially available WBANs present some technological and economic drawbacks from the point of view, respectively, of data fusion and labelling, and cost of the adopted devices. To overcome existing issues, in this article, we present the architecture of a low-cost WBAN, which is built upon accessible off-the-shelf wearable devices and an Android application. Then, we report its technical evaluation concerning resource consumption. Finally, we demonstrate its versatility and accuracy in both medical and well-being application scenarios."
135,1.0,2024,2024 4th International Conference on Computer Communication and Artificial Intelligence (CCAI),10.1109/CCAI61966.2024.10603150,H. Y. Kwan,User-Focused Telehealth Powered by LLMs: Bridging the Gap Between Technology and Human-Centric Care Delivery,,"The rapid advancement of large language models (LLMs) has opened new frontiers in healthcare technology, enabling the development of intelligent and user-centric telehealth systems. This paper presents a smart telehealth system that seamlessly integrates LLMs across two primary modules: Appointment Scheduling and Teleconsultation. Adhering to the principles of user-centered design (UCD), the proposed system aims to enhance the overall telehealth experience for both patients and healthcare providers. The Appointment Scheduling Module leverages natural language processing and intelligent scheduling algorithms to streamline appointment booking and optimize resource utilization. The Teleconsultation Module harnesses LLMs for accurate symptom interpretation, clinical decision support, and personalized care delivery during remote consultations. The Clinical Decision Support Module integrates LLMs with medical knowledge bases and evidence-based guidelines, providing health care providers with real-time, tailored recommendations for diagnosis and treatment planning. Finally, the Health Data Analytics Module employs LLMs to analyze aggregated health data, uncover population health trends, and generate comprehensive reports to drive informed decision-making and advance medical research. By seamlessly integrating LLMs throughout the telehealth workflow, this system aims to improve accessibility, effectiveness, and user satisfaction with remote health care services, ultimately paving the way for more personalized, data-driven, and collaborative healthcare delivery models."
136,1.0,2022,2022 7th International Conference on Communication and Electronics Systems (ICCES),10.1109/ICCES54183.2022.9835797,M. A. Rahman; Y. Mia; M. R. Masum; D. M. H. Abid; T. Islam,Real Time Human Activity Recognition from Accelerometer Data using Convolutional Neural Networks,,"The study of human regular tasks have become more prevalent and accessible as a result of the widespread use of different sensors integrated into mobile devices. This issue now exists in different vast real-world area applications some examples are “healthcare monitoring, fitness tracking, and user-adaptive systems”. Where a generic model capable of recognizing an arbitrary user’s activity in real-time is necessary. This paper presents a user-independent deep learning technique for digital human activity categorization. The proposed research study advocates the utilization of CNN in combination with basic statistical characteristics to maintain the information regarding the global shape of different time series for performing a local feature extraction. This research study also focuses on how the duration of a time series affects recognition accuracy ans restricting it to a single second to allow time series analysis for performing activity classification."
64,0.9924622,2023,2023 16th International Conference on Sensing Technology (ICST),10.1109/ICST59744.2023.10460850,A. Gaddam; N. K. Suryadevara; D. Thiruvady,Early Detection Framework for Gait Disorders Using an IoT LiDAR-Based Monitoring System in Outdoor Spaces,,"In the pursuit of advancing healthcare technologies and promoting the well-being of the elderly population, this paper presents a conceptual framework for early detection of gait disorders through public IoT-based health monitoring. As global life expectancy continues to rise, there is an increasing need for unobtrusive health monitoring systems that can facilitate the early identification of health issues, particularly among the elderly. While many healthcare monitoring technologies exist, their limited accessibility and deployment in controlled environments or healthcare facilities present challenges. To address this, our innovative concept proposes a smart IoT-based outdoor health monitoring system, specifically designed for public spaces such as parks and supermarkets. This system aims to collect data on mobility, posture, and gait, recognising the crucial role that gait plays in an individual's well-being. The proposed system leverages the power of the Internet of Things (IoT) to gather data seamlessly from individuals in their everyday environments, creating a more holistic and real-world understanding of their health. By analysing gait patterns and deviations, our conceptual framework aims to serve as an early warning system for health-care providers, caregivers, and individuals themselves, alerting them to potential health concerns and enabling proactive intervention. This concept, while in its early stages, holds immense promise for addressing the challenges of an ageing population and reducing healthcare disparities. It aligns with the broader vision of harnessing emerging technologies to enhance the quality of life for the elderly."
65,0.99729526,2023,2023 7th International Conference on Intelligent Computing and Control Systems (ICICCS),10.1109/ICICCS56967.2023.10142341,P. Theagarajan; L. Murugan; S. Nagarajan; V. Govindaraj; S. D. A. Murugan,An Early Warning Smart Healthcare Kit to Avoid Road Accidents,,"Smart health kits are innovative devices that can monitor various health-related parameters in real time. Inadequate healthcare facilities in rural areas, people have limited access to quality healthcare services, leading to increased morbidity and mortality rates. Lack of patient monitoring makes it challenging to identify and treat illnesses in their early stages since remote patients frequently do not receive routine checkups and monitoring. The enormous cost of healthcare is a significant burden for many individuals, particularly those living in poverty. Inefficient healthcare delivery in the traditional healthcare system is often bogged down by bureaucracy and inefficiency, leading to long wait times, incorrect diagnoses, and ineffective treatments. Real-time healthcare monitoring is necessary to deliver effective treatment. Real-time patient data, such as vital signs, medical history, and other pertinent information, must be available to healthcare practitioners. The goal of the smart healthcare kit using an embedded system is to address the health problems of persons while driving vehicles. The embedded medical sensors such as temperature, heart rate, and alcohol gas sensors collect and transmit patient data to healthcare providers in real time enabling them to make informed decisions about patient care. This kit may be mounted to the steering wheel of any vehicle, making it simple to use and accessible for anyone while driving. The temperature sensor keeps track of the driver’s body temperature and alerts the driver if it rises above a certain threshold. The heart rate sensor monitors the heart rate and notifies the user when it changes unexpectedly. Similarly, an alcohol gas sensor measures the alcohol concentration in the driver’s exhaled breath to determine whether they have consumed alcohol. Thus, the smart health kit is an effective tool that can detect serious health hazards, ensure motorists are healthy while operating vehicles, and prevent accidents caused by medical conditions or alcohol consumption; this greatly increases the safety of individuals, particularly those who drive professionally. The availability of real-time health monitoring and notifications enables people to take preventative action to maintain their health and stay safe."
